## [iView]
## Converted from: 	 ###
## Date: 	 ###
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	60
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	10939                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject: 	156
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(480;54)
## Calibration Point 2:	Position(1824;270)
## Calibration Point 3:	Position(1440;1026)
## Calibration Point 4:	Position(96;810)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID: 	 ###
## Operating System :	6.2.9200
## iView X Version:	4.2.0.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
965340351	SMP	1	927.35	339.19	582.02	347.29	17.98	17.98	3.48	20.33	20.33	3.91	921.08	346.53	930.58	346.59	577.77	355.13	586.71	355.20	876.96	421.23	876.96	421.23	0	1	1	2	-1	-1	-55.78	32.15	463.39	11.39	31.12	473.33	0.05	0.22	-0.97	-0.01	0.25	-0.97	 -1	
965359042	SMP	1	927.41	339.10	582.15	347.56	18.22	18.22	3.49	20.01	20.01	3.91	921.35	346.48	930.67	346.52	577.81	355.15	586.77	355.22	875.63	424.56	875.63	424.56	0	1	1	2	-1	-1	-55.79	32.14	463.17	11.38	31.11	473.21	0.06	0.22	-0.97	-0.02	0.24	-0.97	 -1	
965377734	SMP	1	927.63	338.88	581.98	347.34	18.10	18.10	3.49	19.86	19.86	3.90	921.49	346.35	930.88	346.43	577.90	354.97	586.85	355.10	877.38	424.21	877.38	424.21	0	1	1	2	-1	-1	-55.78	32.14	462.78	11.36	31.14	473.14	0.06	0.23	-0.97	-0.01	0.25	-0.97	 -1	
965396425	SMP	1	927.79	338.89	582.43	346.96	18.22	18.22	3.49	20.11	20.11	3.90	921.64	346.26	931.08	346.36	578.06	354.81	587.02	354.91	875.91	424.23	875.91	424.23	0	1	1	2	-1	-1	-55.75	32.12	462.30	11.33	31.17	473.04	0.06	0.22	-0.97	-0.02	0.25	-0.97	 -1	
965415117	SMP	1	928.05	338.87	582.50	347.19	18.19	18.19	3.49	19.77	19.77	3.89	921.94	346.22	931.32	346.30	578.28	354.78	587.16	354.83	876.61	428.77	876.61	428.77	0	1	1	2	-1	-1	-55.77	32.11	462.03	11.30	31.18	473.17	0.06	0.22	-0.97	-0.01	0.24	-0.97	 -1	
965433808	SMP	1	928.26	338.90	582.63	347.10	18.21	18.21	3.49	20.02	20.02	3.90	922.27	346.27	931.57	346.32	578.52	354.71	587.22	354.77	878.47	429.42	878.47	429.42	0	1	1	2	-1	-1	-55.83	32.10	462.01	11.28	31.24	473.85	0.06	0.22	-0.97	-0.01	0.24	-0.97	 -1	
965452500	SMP	1	928.41	338.90	582.78	346.93	18.21	18.21	3.49	20.27	20.27	3.91	922.41	346.29	931.75	346.39	578.75	354.72	587.31	354.72	879.74	427.92	879.74	427.92	0	1	1	2	-1	-1	-55.84	32.09	461.90	11.27	31.31	474.89	0.06	0.22	-0.97	-0.01	0.25	-0.97	 -1	
965471191	SMP	1	928.31	335.91	583.42	343.96	18.28	18.28	3.49	20.16	20.16	3.91	922.38	344.90	931.41	344.96	579.15	353.22	588.46	353.16	880.31	266.35	880.31	266.35	0	1	1	2	-1	-1	-55.90	32.41	462.64	11.09	31.53	473.60	0.06	0.29	-0.96	-0.01	0.31	-0.95	 -1	
965489883	SMP	1	927.98	333.05	584.78	340.77	18.14	18.14	3.49	20.23	20.23	3.92	922.07	342.92	931.04	343.14	580.57	351.12	589.36	351.08	877.90	153.96	877.90	153.96	0	1	1	2	-1	-1	-55.94	32.84	463.50	10.87	31.97	473.94	0.06	0.33	-0.94	-0.01	0.35	-0.94	 -1	
965508574	SMP	1	928.29	333.52	584.76	341.20	18.19	18.19	3.49	20.11	20.11	3.92	922.51	343.15	931.50	343.27	580.57	351.27	589.43	351.24	878.34	172.79	878.34	172.79	0	1	1	2	-1	-1	-56.11	32.86	464.19	10.86	31.95	474.02	0.06	0.31	-0.95	-0.01	0.34	-0.94	 -1	
965527265	SMP	1	928.90	333.20	584.83	340.98	18.16	18.16	3.49	20.17	20.17	3.92	922.96	343.13	931.87	343.26	580.58	351.21	589.40	351.18	874.68	161.67	874.68	161.67	0	1	1	2	-1	-1	-56.29	32.92	465.03	10.87	31.97	474.24	0.05	0.33	-0.94	-0.01	0.35	-0.94	 -1	
965545957	SMP	1	929.16	333.36	584.80	340.95	18.07	18.07	3.49	20.10	20.10	3.92	923.17	343.12	932.15	343.21	580.60	351.19	589.42	351.14	873.52	163.53	873.52	163.53	0	1	1	2	-1	-1	-56.40	32.96	465.58	10.87	31.99	474.43	0.05	0.32	-0.95	-0.01	0.35	-0.94	 -1	
965564648	SMP	1	929.36	333.25	584.84	341.08	18.26	18.26	3.50	19.95	19.95	3.92	923.51	343.17	932.44	343.26	580.60	351.25	589.42	351.21	873.40	160.91	873.40	160.91	0	1	1	2	-1	-1	-56.54	33.00	466.21	10.87	31.99	474.61	0.06	0.33	-0.94	-0.01	0.34	-0.94	 -1	
965583340	SMP	1	929.39	333.39	584.75	341.01	18.01	18.01	3.50	20.01	20.01	3.92	923.63	343.26	932.64	343.35	580.58	351.26	589.40	351.22	873.98	159.31	873.98	159.31	0	1	1	2	-1	-1	-56.61	33.00	466.54	10.88	32.00	474.75	0.06	0.33	-0.94	-0.01	0.35	-0.94	 -1	
965602031	SMP	1	929.50	333.41	584.90	341.18	17.94	17.94	3.49	19.74	19.74	3.91	923.82	343.32	932.73	343.37	580.58	351.33	589.41	351.30	873.70	158.84	873.70	158.84	0	1	1	2	-1	-1	-56.71	33.04	467.11	10.88	31.99	474.83	0.06	0.33	-0.94	-0.02	0.34	-0.94	 -1	
965620723	SMP	1	929.58	333.43	584.67	341.12	18.04	18.04	3.50	19.82	19.82	3.90	923.87	343.30	932.78	343.36	580.57	351.30	589.39	351.25	874.10	158.29	874.10	158.29	0	1	1	2	-1	-1	-56.78	33.08	467.65	10.89	32.00	474.93	0.06	0.33	-0.94	-0.01	0.35	-0.94	 -1	
965639414	SMP	1	929.72	333.25	584.80	341.11	18.15	18.15	3.50	19.84	19.84	3.90	923.93	343.16	932.82	343.28	580.55	351.22	589.38	351.18	872.00	157.49	872.00	157.49	0	1	1	2	-1	-1	-56.86	33.14	468.18	10.89	32.02	475.00	0.06	0.33	-0.94	-0.01	0.34	-0.94	 -1	
965658106	SMP	1	929.78	333.20	584.69	340.75	18.04	18.04	3.50	19.93	19.93	3.90	923.97	343.00	932.86	343.16	580.51	351.09	589.33	351.03	871.36	155.89	871.36	155.89	0	1	1	2	-1	-1	-56.92	33.20	468.62	10.90	32.06	475.09	0.06	0.33	-0.94	-0.01	0.35	-0.94	 -1	
965676797	SMP	1	929.76	333.17	584.61	341.02	18.02	18.02	3.50	19.91	19.91	3.90	923.96	343.01	932.86	343.19	580.44	351.22	589.28	351.17	870.75	155.24	870.75	155.24	0	1	1	2	-1	-1	-56.97	33.22	469.02	10.91	32.04	475.15	0.06	0.33	-0.94	-0.01	0.35	-0.94	 -1	
965695488	SMP	1	929.76	333.35	584.58	341.28	17.72	17.72	3.49	19.85	19.85	3.90	923.94	343.18	932.85	343.32	580.37	351.40	588.85	351.38	869.43	155.09	869.43	155.09	0	1	1	2	-1	-1	-57.00	33.21	469.33	10.99	32.07	476.27	0.06	0.33	-0.94	-0.02	0.34	-0.94	 -1	
965714180	SMP	1	929.68	333.41	584.28	341.25	18.00	18.00	3.50	19.87	19.87	3.90	923.92	343.27	932.84	343.36	580.24	351.57	588.76	351.55	869.97	151.27	869.97	151.27	0	1	1	2	-1	-1	-57.03	33.22	469.61	11.03	32.10	477.15	0.06	0.33	-0.94	-0.01	0.35	-0.94	 -1	
965732871	SMP	1	929.64	333.50	584.32	341.57	17.86	17.86	3.49	19.92	19.92	3.90	923.90	343.33	932.83	343.39	580.18	351.73	588.71	351.68	870.13	151.14	870.13	151.14	0	1	1	2	-1	-1	-57.05	33.22	469.80	11.06	32.12	477.91	0.06	0.33	-0.94	-0.02	0.35	-0.94	 -1	
965751563	SMP	1	929.49	332.76	584.36	340.95	17.88	17.88	3.49	19.68	19.68	3.90	923.81	342.91	932.64	343.10	580.29	351.35	588.73	351.33	870.41	141.09	870.41	141.09	0	1	1	2	-1	-1	-57.09	33.33	470.28	11.07	32.26	478.84	0.06	0.34	-0.94	-0.02	0.36	-0.93	 -1	
965770254	SMP	1	929.37	332.86	584.37	340.91	17.90	17.90	3.49	19.71	19.71	3.90	923.71	342.89	932.59	343.05	580.30	351.29	588.77	351.26	870.97	137.52	870.97	137.52	0	1	1	2	-1	-1	-57.10	33.36	470.57	11.08	32.32	479.61	0.06	0.34	-0.94	-0.01	0.36	-0.93	 -1	
965788946	SMP	1	929.43	332.94	584.26	340.90	17.81	17.81	3.49	19.77	19.77	3.90	923.84	342.99	932.68	343.16	580.30	351.31	588.74	351.28	871.63	130.99	871.63	130.99	0	1	1	2	-1	-1	-57.17	33.36	470.89	11.10	32.37	480.37	0.06	0.34	-0.94	-0.01	0.36	-0.93	 -1	
965807637	SMP	1	929.45	332.96	584.43	340.72	17.84	17.84	3.49	19.90	19.90	3.91	923.88	343.09	932.72	343.23	580.32	351.28	588.76	351.26	871.44	119.65	871.44	119.65	0	1	1	2	-1	-1	-57.21	33.36	471.18	11.11	32.42	481.05	0.07	0.34	-0.94	-0.02	0.37	-0.93	 -1	
965826329	SMP	1	929.48	333.00	584.29	341.02	17.84	17.84	3.49	19.86	19.86	3.91	923.91	343.23	932.73	343.29	580.26	351.43	588.73	351.40	871.47	116.89	871.47	116.89	0	1	1	2	-1	-1	-57.25	33.36	471.50	11.14	32.42	481.54	0.06	0.34	-0.94	-0.01	0.36	-0.93	 -1	
965845020	SMP	1	929.47	333.06	584.40	341.07	17.82	17.82	3.49	19.79	19.79	3.92	923.89	343.26	932.73	343.32	580.23	351.47	588.72	351.46	871.35	113.28	871.35	113.28	0	1	1	2	-1	-1	-57.28	33.37	471.73	11.15	32.44	481.92	0.06	0.34	-0.94	-0.02	0.36	-0.93	 -1	
965863711	SMP	1	929.44	333.05	584.18	341.09	17.75	17.75	3.49	19.91	19.91	3.92	923.83	343.16	932.71	343.29	580.16	351.45	588.63	351.41	872.21	111.95	872.21	111.95	0	1	1	2	-1	-1	-57.28	33.39	471.82	11.17	32.47	482.33	0.06	0.34	-0.94	-0.01	0.36	-0.93	 -1	
965882403	SMP	1	929.37	332.90	584.43	340.76	17.89	17.89	3.49	19.88	19.88	3.93	923.76	343.04	932.65	343.20	580.13	351.34	588.58	351.31	870.44	104.16	870.44	104.16	0	1	1	2	-1	-1	-57.28	33.42	471.89	11.19	32.52	482.73	0.06	0.34	-0.94	-0.02	0.37	-0.93	 -1	
965901094	SMP	1	929.10	333.05	583.90	340.97	17.84	17.84	3.49	20.09	20.09	3.94	923.50	343.24	932.30	343.27	579.82	351.50	588.48	351.44	873.08	102.43	873.08	102.43	0	1	1	2	-1	-1	-57.26	33.42	472.23	11.23	32.47	482.43	0.06	0.34	-0.94	-0.01	0.37	-0.93	 -1	
965919786	SMP	1	928.28	333.34	583.29	341.26	17.88	17.88	3.49	19.87	19.87	3.94	922.94	343.51	931.84	343.44	579.55	351.66	588.27	351.66	881.46	102.45	881.46	102.45	0	1	1	2	-1	-1	-57.15	33.37	472.22	11.27	32.40	482.00	0.07	0.34	-0.94	0.00	0.36	-0.93	 -1	
965938477	SMP	1	928.40	333.41	583.10	341.36	17.98	17.98	3.50	19.87	19.87	3.94	923.05	343.61	931.94	343.54	579.56	351.75	588.28	351.73	896.15	101.02	896.15	101.02	0	1	1	2	-1	-1	-57.18	33.35	472.25	11.25	32.36	481.63	0.07	0.34	-0.94	0.01	0.36	-0.93	 -1	
965957169	SMP	1	928.43	333.36	583.07	341.54	17.97	17.97	3.50	19.75	19.75	3.94	923.06	343.61	931.96	343.54	579.54	351.78	588.28	351.76	902.99	102.08	902.99	102.08	0	1	1	2	-1	-1	-57.18	33.35	472.24	11.25	32.33	481.24	0.07	0.34	-0.94	0.01	0.35	-0.94	 -1	
965975860	SMP	1	928.49	333.22	583.06	341.09	18.00	18.00	3.51	20.06	20.06	3.94	923.14	343.44	932.00	343.39	579.57	351.57	588.26	351.55	908.22	99.21	908.22	99.21	0	1	1	2	-1	-1	-57.20	33.39	472.33	11.24	32.36	481.04	0.07	0.34	-0.94	0.01	0.36	-0.93	 -1	
965994551	SMP	1	928.64	333.00	583.16	341.05	18.01	18.01	3.51	20.00	20.00	3.95	923.21	343.04	932.12	343.16	579.61	351.38	588.34	351.30	909.42	101.19	909.42	101.19	0	1	1	2	-1	-1	-57.21	33.45	472.26	11.22	32.39	480.76	0.07	0.34	-0.94	0.01	0.36	-0.93	 -1	
966013242	SMP	1	928.63	332.70	583.19	340.84	18.01	18.01	3.51	19.95	19.95	3.95	923.28	342.85	932.21	342.97	579.64	351.18	588.35	351.10	912.25	102.16	912.25	102.16	0	1	1	2	-1	-1	-57.22	33.48	472.17	11.21	32.41	480.53	0.08	0.34	-0.94	0.01	0.36	-0.93	 -1	
966031932	SMP	1	928.73	332.62	583.19	340.51	18.05	18.05	3.52	20.05	20.05	3.95	923.32	342.80	932.27	342.89	579.64	351.04	588.33	350.96	914.06	100.56	914.06	100.56	0	1	1	2	-1	-1	-57.21	33.48	472.03	11.21	32.43	480.40	0.07	0.34	-0.94	0.01	0.36	-0.93	 -1	
966050623	SMP	1	928.71	332.70	583.22	340.70	18.12	18.12	3.52	20.02	20.02	3.95	923.34	342.85	932.25	343.01	579.61	351.12	588.32	351.04	914.83	101.72	914.83	101.72	0	1	1	2	-1	-1	-57.21	33.46	472.00	11.21	32.40	480.24	0.07	0.34	-0.94	0.01	0.36	-0.93	 -1	
966069314	SMP	1	928.65	332.98	583.04	340.94	17.93	17.93	3.52	20.00	20.00	3.95	923.29	342.97	932.21	343.10	579.56	351.24	588.28	351.15	918.32	104.65	918.32	104.65	0	1	1	2	-1	-1	-57.19	33.44	471.95	11.22	32.37	480.06	0.08	0.34	-0.94	0.01	0.35	-0.94	 -1	
966088004	SMP	1	930.26	332.90	585.22	341.00	18.01	18.01	3.52	19.91	19.91	3.95	923.96	342.82	932.93	343.07	580.47	351.21	589.01	351.25	825.10	107.38	825.10	107.38	0	1	1	2	-1	-1	-57.31	33.45	471.78	11.06	32.39	480.47	0.04	0.33	-0.94	-0.04	0.35	-0.93	 -1	
966106695	SMP	1	930.29	332.80	585.53	340.75	17.93	17.93	3.52	19.85	19.85	3.95	924.22	342.77	933.12	342.79	580.85	350.99	589.60	351.05	835.28	110.19	835.28	110.19	0	1	1	2	-1	-1	-57.36	33.48	471.85	10.96	32.41	480.18	0.05	0.33	-0.94	-0.03	0.35	-0.93	 -1	
966125386	SMP	1	930.61	332.45	585.59	340.46	18.04	18.04	3.52	19.95	19.95	3.94	924.19	342.45	932.98	342.43	580.60	350.72	589.46	350.77	808.84	112.38	808.84	112.38	0	1	1	2	-1	-1	-57.39	33.58	472.20	10.98	32.43	479.60	0.03	0.33	-0.94	-0.04	0.35	-0.93	 -1	
966144077	SMP	1	930.33	332.20	585.24	340.23	18.03	18.03	3.52	20.11	20.11	3.95	924.03	342.19	932.89	342.32	580.43	350.55	589.30	350.62	812.52	113.03	812.52	113.03	0	1	1	2	-1	-1	-57.38	33.62	472.32	11.00	32.42	479.04	0.04	0.34	-0.94	-0.04	0.36	-0.93	 -1	
966162767	SMP	1	930.04	332.29	584.96	340.55	18.03	18.03	3.52	19.97	19.97	3.95	923.78	342.21	932.74	342.34	580.19	350.76	588.78	350.81	813.49	115.55	813.49	115.55	0	1	1	2	-1	-1	-57.32	33.60	472.13	11.09	32.40	479.38	0.04	0.33	-0.94	-0.04	0.35	-0.93	 -1	
966181458	SMP	1	929.87	332.34	584.68	340.81	18.19	18.19	3.53	20.33	20.33	3.96	923.66	342.34	932.48	342.42	579.93	351.04	588.62	351.10	813.06	117.08	813.06	117.08	0	1	1	2	-1	-1	-57.31	33.60	472.35	11.13	32.35	479.40	0.04	0.33	-0.94	-0.04	0.35	-0.93	 -1	
966200149	SMP	1	929.80	332.40	584.61	340.58	18.23	18.23	3.54	20.21	20.21	3.96	923.50	342.36	932.28	342.43	579.76	351.06	588.53	351.12	810.53	115.92	810.53	115.92	0	1	1	2	-1	-1	-57.31	33.62	472.70	11.15	32.33	479.17	0.04	0.33	-0.94	-0.04	0.36	-0.93	 -1	
966218839	SMP	1	929.71	332.25	584.42	340.85	18.17	18.17	3.54	20.10	20.10	3.96	923.36	342.20	932.18	342.30	579.65	351.05	588.49	351.10	810.40	119.14	810.40	119.14	0	1	1	2	-1	-1	-57.31	33.66	472.88	11.16	32.30	478.72	0.03	0.33	-0.94	-0.04	0.35	-0.94	 -1	
966237530	SMP	1	929.57	331.99	584.34	340.78	18.24	18.24	3.55	19.93	19.93	3.96	923.24	341.93	932.13	342.10	579.60	350.90	588.46	350.93	811.26	122.25	811.26	122.25	0	1	1	2	-1	-1	-57.29	33.70	472.82	11.15	32.30	478.29	0.04	0.33	-0.94	-0.03	0.35	-0.94	 -1	
966256221	SMP	1	929.37	331.87	584.15	340.59	18.11	18.11	3.55	19.80	19.80	3.95	923.15	341.83	932.01	341.97	579.51	350.81	588.38	350.81	813.63	123.71	813.63	123.71	0	1	1	2	-1	-1	-57.27	33.73	472.87	11.16	32.30	477.89	0.04	0.33	-0.94	-0.03	0.35	-0.94	 -1	
966274911	SMP	1	929.29	332.09	584.18	340.62	18.12	18.12	3.55	20.04	20.04	3.95	923.01	341.91	931.85	342.04	579.37	350.91	588.27	350.93	812.66	124.67	812.66	124.67	0	1	1	2	-1	-1	-57.25	33.72	472.96	11.18	32.25	477.45	0.04	0.33	-0.94	-0.04	0.35	-0.93	 -1	
966293602	SMP	1	929.01	332.10	583.97	340.98	18.08	18.08	3.55	20.00	20.00	3.94	922.88	342.10	931.64	342.16	579.25	351.16	587.80	351.17	813.07	125.50	813.07	125.50	0	1	1	2	-1	-1	-57.26	33.72	473.30	11.25	32.24	478.10	0.04	0.34	-0.94	-0.04	0.35	-0.94	 -1	
966312293	SMP	1	928.64	332.34	583.70	341.14	18.18	18.18	3.56	20.09	20.09	3.95	922.56	342.04	931.16	342.25	578.89	351.36	587.59	351.38	811.94	126.64	811.94	126.64	0	1	1	2	-1	-1	-57.27	33.77	474.05	11.31	32.21	478.22	0.04	0.33	-0.94	-0.04	0.35	-0.94	 -1	
966330984	SMP	1	928.47	332.35	583.48	341.19	18.15	18.15	3.56	20.21	20.21	3.95	922.25	341.99	930.95	342.31	578.63	351.37	587.50	351.41	812.96	128.28	812.96	128.28	0	1	1	2	-1	-1	-57.26	33.79	474.43	11.34	32.18	477.80	0.04	0.33	-0.94	-0.04	0.35	-0.94	 -1	
966349674	SMP	1	928.21	332.09	583.46	341.19	18.15	18.15	3.56	20.11	20.11	3.95	922.11	341.86	930.80	342.08	578.52	351.30	587.45	351.36	813.00	130.08	813.00	130.08	0	1	1	2	-1	-1	-57.28	33.85	474.80	11.34	32.15	477.24	0.04	0.33	-0.94	-0.04	0.35	-0.94	 -1	
966368365	SMP	1	928.14	332.02	583.34	341.19	18.10	18.10	3.56	19.99	19.99	3.95	922.01	341.77	930.72	341.99	578.45	351.26	587.41	351.28	813.55	132.20	813.55	132.20	0	1	1	2	-1	-1	-57.29	33.89	475.05	11.34	32.12	476.69	0.04	0.33	-0.94	-0.04	0.34	-0.94	 -1	
966387056	SMP	1	927.99	332.09	583.08	341.23	18.24	18.24	3.57	20.15	20.15	3.95	921.91	341.81	930.62	342.06	578.42	351.32	587.35	351.34	815.86	134.08	815.86	134.08	0	1	1	2	-1	-1	-57.30	33.90	475.28	11.34	32.09	476.29	0.04	0.33	-0.94	-0.03	0.34	-0.94	 -1	
966405746	SMP	1	927.97	332.34	583.35	341.35	18.18	18.18	3.57	19.95	19.95	3.94	921.86	341.96	930.50	342.25	578.43	351.46	587.00	351.57	813.17	134.98	813.17	134.98	0	1	1	2	-1	-1	-57.34	33.89	475.73	11.39	32.10	477.02	0.04	0.33	-0.94	-0.05	0.35	-0.94	 -1	
966424437	SMP	1	927.83	332.41	583.16	341.71	18.26	18.26	3.58	19.94	19.94	3.94	921.78	342.08	930.36	342.33	578.35	351.78	587.24	351.83	815.61	136.53	815.61	136.53	0	1	1	2	-1	-1	-57.38	33.91	476.30	11.36	32.02	476.67	0.04	0.33	-0.94	-0.04	0.35	-0.94	 -1	
966443128	SMP	1	927.72	332.34	583.02	341.79	18.24	18.24	3.58	20.02	20.02	3.94	921.62	342.00	930.22	342.24	578.28	351.88	587.16	351.91	816.35	137.61	816.35	137.61	0	1	1	2	-1	-1	-57.41	33.96	476.75	11.37	31.98	476.38	0.04	0.33	-0.94	-0.03	0.34	-0.94	 -1	
966461818	SMP	1	927.68	331.90	582.84	341.58	18.28	18.28	3.59	20.33	20.33	3.95	921.42	341.69	930.12	341.82	578.21	351.76	586.79	351.82	814.87	136.99	814.87	136.99	0	1	1	2	-1	-1	-57.39	34.04	476.83	11.43	32.05	477.07	0.03	0.33	-0.94	-0.04	0.35	-0.94	 -1	
966480509	SMP	1	927.53	331.39	582.87	341.48	18.31	18.31	3.59	20.01	20.01	3.94	921.22	341.06	929.93	341.37	578.03	351.63	586.67	351.71	812.33	136.95	812.33	136.95	0	1	1	2	-1	-1	-57.35	34.15	476.86	11.47	32.10	477.48	0.03	0.33	-0.94	-0.04	0.35	-0.94	 -1	
966499200	SMP	1	927.42	331.16	583.10	341.72	18.35	18.35	3.60	20.20	20.20	3.95	921.18	340.91	929.84	341.05	578.12	351.68	586.71	351.75	808.88	138.69	808.88	138.69	0	1	1	2	-1	-1	-57.36	34.21	477.05	11.47	32.12	478.02	0.03	0.33	-0.94	-0.05	0.34	-0.94	 -1	
966517891	SMP	1	927.52	331.00	583.13	341.81	18.17	18.17	3.60	20.11	20.11	3.95	921.04	340.86	929.72	340.93	578.06	351.83	586.72	351.91	802.90	138.05	802.90	138.05	0	1	1	2	-1	-1	-57.35	34.24	477.15	11.48	32.11	478.26	0.02	0.33	-0.94	-0.05	0.34	-0.94	 -1	
966536581	SMP	1	927.03	331.10	582.83	341.89	18.28	18.28	3.60	20.27	20.27	3.96	920.60	340.88	929.28	340.96	577.73	352.01	586.52	352.12	800.41	137.15	800.41	137.15	0	1	1	2	-1	-1	-57.27	34.24	477.26	11.53	32.06	478.08	0.03	0.33	-0.94	-0.05	0.35	-0.94	 -1	
966555272	SMP	1	926.58	331.00	582.36	341.89	18.38	18.38	3.61	20.15	20.15	3.96	920.18	340.85	928.87	340.88	577.41	352.10	585.95	352.15	798.30	135.35	798.30	135.35	0	1	1	2	-1	-1	-57.20	34.26	477.32	11.64	32.09	478.70	0.03	0.33	-0.94	-0.05	0.35	-0.93	 -1	
966573963	SMP	1	926.06	330.82	581.99	341.87	18.22	18.22	3.61	20.30	20.30	3.97	919.63	340.70	928.28	340.64	576.95	352.06	585.59	352.15	794.07	133.46	794.07	133.46	0	1	1	2	-1	-1	-57.11	34.31	477.51	11.73	32.11	478.94	0.02	0.33	-0.94	-0.05	0.35	-0.93	 -1	
966592653	SMP	1	925.45	330.52	581.34	341.92	18.28	18.28	3.61	20.34	20.34	3.98	919.05	340.44	927.77	340.41	576.39	352.05	584.93	352.07	792.79	132.23	792.79	132.23	0	1	1	2	-1	-1	-56.99	34.35	477.46	11.86	32.15	479.45	0.03	0.33	-0.94	-0.05	0.35	-0.94	 -1	
966611344	SMP	1	924.78	330.33	580.61	341.80	18.14	18.14	3.61	20.27	20.27	3.98	918.28	340.07	927.02	340.20	575.70	352.06	584.49	352.13	793.20	129.93	793.20	129.93	0	1	1	2	-1	-1	-56.82	34.40	477.35	11.97	32.12	479.13	0.02	0.33	-0.94	-0.04	0.36	-0.93	 -1	
966630035	SMP	1	924.01	330.20	580.16	342.02	18.14	18.14	3.61	20.34	20.34	3.99	917.60	339.96	926.23	340.13	575.13	352.22	583.73	352.28	788.67	128.58	788.67	128.58	0	1	1	2	-1	-1	-56.70	34.44	477.56	12.11	32.11	479.45	0.02	0.33	-0.94	-0.05	0.35	-0.93	 -1	
966648725	SMP	1	922.42	329.50	578.89	341.96	18.27	18.27	3.61	20.04	20.04	3.98	916.30	339.81	925.07	339.95	574.40	352.32	582.85	352.43	796.22	114.37	796.22	114.37	0	1	1	2	-1	-1	-56.43	34.46	477.36	12.29	32.14	480.19	0.04	0.35	-0.94	-0.03	0.36	-0.93	 -1	
966667416	SMP	1	922.09	330.10	578.52	342.63	18.17	18.17	3.61	20.30	20.30	3.99	916.02	340.31	924.76	340.31	573.91	353.01	582.53	353.06	798.18	114.33	798.18	114.33	0	1	1	2	-1	-1	-56.36	34.37	477.29	12.37	32.01	480.33	0.04	0.35	-0.94	-0.04	0.36	-0.93	 -1	
966686107	SMP	1	921.75	330.25	578.21	342.80	18.23	18.23	3.61	20.29	20.29	3.99	915.70	340.48	924.37	340.41	573.49	353.19	581.97	353.26	797.21	108.95	797.21	108.95	0	1	1	2	-1	-1	-56.31	34.35	477.43	12.49	32.01	480.89	0.04	0.34	-0.94	-0.04	0.36	-0.93	 -1	
966704798	SMP	1	921.54	330.13	577.92	342.76	18.33	18.33	3.61	20.21	20.21	4.00	915.38	340.37	924.02	340.30	573.26	353.19	581.75	353.24	798.57	103.55	798.57	103.55	0	1	1	2	-1	-1	-56.27	34.39	477.66	12.55	32.04	481.35	0.03	0.35	-0.94	-0.04	0.36	-0.93	 -1	
966723488	SMP	1	921.42	329.94	577.61	342.80	18.42	18.42	3.62	20.16	20.16	4.00	915.16	340.16	923.90	340.25	572.93	353.20	581.55	353.24	801.07	98.97	801.07	98.97	0	1	1	2	-1	-1	-56.22	34.40	477.55	12.60	32.04	481.35	0.03	0.35	-0.94	-0.04	0.36	-0.93	 -1	
966742179	SMP	1	921.14	329.87	577.43	342.99	18.31	18.31	3.62	20.11	20.11	4.00	915.04	340.04	923.80	340.13	572.65	353.24	581.09	353.31	802.43	98.81	802.43	98.81	0	1	1	2	-1	-1	-56.18	34.42	477.37	12.69	32.07	481.92	0.04	0.35	-0.94	-0.05	0.36	-0.93	 -1	
966760870	SMP	1	920.94	329.77	577.29	342.84	18.28	18.28	3.62	20.16	20.16	4.00	914.98	340.02	923.66	340.07	572.54	353.26	580.99	353.39	806.31	92.11	806.31	92.11	0	1	1	2	-1	-1	-56.17	34.43	477.47	12.72	32.09	482.38	0.04	0.35	-0.94	-0.05	0.37	-0.93	 -1	
