## [iView]
## Converted from: 	 ###
## Date: 	 ###
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	60
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	11222                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject: 	46
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID: 	 ###
## Operating System :	6.2.9200
## iView X Version:	4.2.0.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
363499024	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
363515717	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
363532410	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
363549102	SMP	1	982.00	569.38	710.34	589.00	15.68	15.68	3.59	15.42	15.42	3.47	976.49	568.76	982.53	568.73	706.23	587.88	712.52	587.68	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-81.92	-13.80	573.02	-16.77	-18.31	570.75	0.02	-0.01	-1.00	-0.02	-0.03	-1.00	 -1	
363565795	SMP	1	983.37	565.28	712.04	584.65	15.80	15.80	3.62	15.56	15.56	3.50	977.59	567.08	983.71	567.03	707.99	585.81	714.33	585.75	693.32	938.86	693.32	938.86	0	1	1	2	-1	-1	-82.12	-13.38	572.53	-17.16	-17.80	569.69	0.01	0.11	-0.99	-0.01	0.09	-1.00	 -1	
363582488	SMP	1	984.28	562.68	713.27	581.74	15.59	15.59	3.63	15.85	15.85	3.54	978.72	566.42	984.76	566.26	709.39	584.94	715.66	584.82	696.09	621.83	696.09	621.83	0	1	1	2	-1	-1	-82.39	-13.21	572.57	-17.47	-17.57	569.14	0.01	0.20	-0.98	-0.01	0.18	-0.98	 -1	
363599181	SMP	1	984.89	560.22	713.95	578.88	15.85	15.85	3.66	15.99	15.99	3.58	979.63	564.59	985.59	564.83	710.30	582.92	716.56	582.93	711.52	446.28	711.52	446.28	0	1	1	2	-1	-1	-82.67	-12.82	573.00	-17.68	-17.08	568.70	0.03	0.24	-0.97	0.00	0.23	-0.97	 -1	
363615873	SMP	1	985.95	559.34	714.56	577.92	16.06	16.06	3.69	16.02	16.02	3.61	980.71	563.72	986.74	563.88	710.69	581.90	716.98	581.93	706.01	463.04	706.01	463.04	0	1	1	2	-1	-1	-82.94	-12.60	573.03	-17.76	-16.82	568.15	0.03	0.24	-0.97	-0.01	0.22	-0.97	 -1	
363632566	SMP	1	986.72	558.06	714.68	576.46	15.98	15.98	3.71	16.11	16.11	3.64	981.58	562.54	987.48	562.76	710.97	580.52	717.11	580.51	707.38	459.89	707.38	459.89	0	1	1	2	-1	-1	-83.23	-12.34	573.71	-17.82	-16.50	568.41	0.03	0.25	-0.97	0.00	0.23	-0.97	 -1	
363649259	SMP	1	987.24	556.79	715.01	575.12	16.06	16.06	3.73	16.28	16.28	3.67	982.01	561.29	988.06	561.22	711.23	579.09	717.41	579.02	704.08	472.12	704.08	472.12	0	1	1	2	-1	-1	-83.33	-12.00	573.55	-17.88	-16.15	568.46	0.03	0.24	-0.97	0.00	0.22	-0.98	 -1	
363665951	SMP	1	987.60	556.09	715.14	574.41	16.11	16.11	3.75	16.21	16.21	3.69	982.45	560.60	988.37	560.77	711.50	578.47	717.77	578.44	707.89	469.32	707.89	469.32	0	1	1	2	-1	-1	-83.50	-11.87	574.07	-17.94	-15.99	568.02	0.03	0.25	-0.97	0.01	0.22	-0.97	 -1	
363682644	SMP	1	988.02	555.80	715.42	574.14	16.07	16.07	3.76	16.31	16.31	3.71	982.79	560.30	988.76	560.09	711.64	578.19	717.88	578.07	701.57	476.49	701.57	476.49	0	1	1	2	-1	-1	-83.61	-11.76	574.23	-17.97	-15.91	567.81	0.03	0.24	-0.97	0.00	0.22	-0.98	 -1	
363699337	SMP	1	988.15	555.16	715.53	573.61	16.25	16.25	3.78	16.34	16.34	3.73	983.04	559.60	989.07	559.81	711.76	577.69	718.02	577.77	703.77	474.20	703.77	474.20	0	1	1	2	-1	-1	-83.66	-11.64	574.15	-17.99	-15.81	567.51	0.04	0.24	-0.97	0.00	0.23	-0.97	 -1	
363716029	SMP	1	988.25	554.10	715.62	572.74	16.39	16.39	3.81	16.35	16.35	3.74	983.03	558.51	989.09	558.70	711.78	576.80	718.03	576.84	698.39	474.14	698.39	474.14	0	1	1	2	-1	-1	-83.63	-11.37	573.90	-17.98	-15.58	567.25	0.03	0.24	-0.97	0.00	0.23	-0.97	 -1	
363732722	SMP	1	988.14	552.65	715.32	571.38	16.24	16.24	3.82	16.09	16.09	3.74	983.03	557.12	988.91	556.99	711.62	575.48	717.90	575.49	699.46	474.87	699.46	474.87	0	1	1	2	-1	-1	-83.71	-11.01	574.59	-17.94	-15.26	566.92	0.03	0.24	-0.97	0.00	0.23	-0.97	 -1	
363749415	SMP	1	987.76	551.07	714.91	570.25	16.32	16.32	3.83	16.31	16.31	3.76	982.65	555.44	988.51	555.68	711.21	574.29	717.32	574.14	700.57	475.29	700.57	475.29	0	1	1	2	-1	-1	-83.72	-10.66	575.35	-17.84	-14.97	567.50	0.03	0.24	-0.97	0.00	0.22	-0.98	 -1	
363766108	SMP	1	987.15	550.07	714.28	569.58	16.50	16.50	3.85	16.30	16.30	3.76	981.89	554.47	988.04	554.69	710.60	573.63	716.85	573.74	703.28	474.00	703.28	474.00	0	1	1	2	-1	-1	-83.44	-10.41	574.44	-17.70	-14.84	567.29	0.03	0.24	-0.97	0.00	0.23	-0.97	 -1	
363782800	SMP	1	986.46	549.88	713.49	569.67	16.41	16.41	3.86	16.36	16.36	3.77	981.34	554.26	987.21	554.20	709.79	573.72	716.04	573.79	703.53	475.55	703.53	475.55	0	1	1	2	-1	-1	-83.37	-10.33	575.12	-17.50	-14.85	567.10	0.03	0.23	-0.97	0.00	0.22	-0.97	 -1	
363799493	SMP	1	985.65	549.83	712.69	569.94	16.25	16.25	3.87	16.35	16.35	3.78	980.47	554.25	986.43	554.07	708.93	573.99	715.01	573.95	702.93	476.55	702.93	476.55	0	1	1	2	-1	-1	-83.19	-10.32	575.25	-17.30	-14.92	567.85	0.03	0.23	-0.97	-0.01	0.22	-0.97	 -1	
363816182	SMP	1	984.63	549.27	711.46	569.79	16.26	16.26	3.87	16.38	16.38	3.79	979.40	553.70	985.38	553.84	707.82	573.86	714.01	573.92	703.98	475.00	703.98	475.00	0	1	1	2	-1	-1	-82.94	-10.23	575.26	-17.05	-14.90	567.89	0.03	0.24	-0.97	0.00	0.23	-0.97	 -1	
363832871	SMP	1	983.53	548.29	710.49	569.16	16.21	16.21	3.87	16.28	16.28	3.79	978.33	552.70	984.29	552.82	706.77	573.29	712.94	573.16	703.74	474.43	703.74	474.43	0	1	1	2	-1	-1	-82.70	-9.98	575.39	-16.80	-14.75	568.01	0.03	0.24	-0.97	0.00	0.22	-0.97	 -1	
363849560	SMP	1	981.26	546.62	708.08	567.79	16.22	16.22	3.87	16.02	16.02	3.78	976.63	551.31	982.64	551.10	705.20	572.10	711.28	572.00	775.88	470.45	775.88	470.45	0	1	1	2	-1	-1	-82.27	-9.61	575.28	-16.43	-14.48	568.62	0.06	0.24	-0.97	0.04	0.23	-0.97	 -1	
363866248	SMP	1	979.98	545.46	706.94	566.99	16.20	16.20	3.87	15.86	15.86	3.77	975.26	550.01	981.41	549.96	703.85	571.31	710.00	571.17	769.89	467.72	769.89	467.72	0	1	1	2	-1	-1	-81.84	-9.30	574.45	-16.13	-14.29	568.79	0.06	0.24	-0.97	0.03	0.23	-0.97	 -1	
363882937	SMP	1	978.82	544.62	705.67	566.57	16.30	16.30	3.87	15.94	15.94	3.76	974.32	549.24	980.30	549.11	702.72	570.86	708.94	570.89	798.76	464.30	798.76	464.30	0	1	1	2	-1	-1	-81.61	-9.10	574.58	-15.86	-14.20	568.58	0.06	0.24	-0.97	0.03	0.23	-0.97	 -1	
363899626	SMP	1	977.60	544.04	704.55	566.50	16.11	16.11	3.87	15.87	15.87	3.75	973.12	548.70	979.15	548.82	701.62	570.74	707.83	570.80	805.98	459.16	805.98	459.16	0	1	1	2	-1	-1	-81.31	-9.00	574.45	-15.59	-14.17	568.45	0.06	0.25	-0.97	0.03	0.23	-0.97	 -1	
363916315	SMP	1	976.55	543.45	703.37	566.12	16.08	16.08	3.86	15.67	15.67	3.74	972.07	548.13	978.00	547.99	700.53	570.45	706.76	570.34	810.71	457.24	810.71	457.24	0	1	1	2	-1	-1	-81.10	-8.84	574.84	-15.33	-14.08	568.25	0.06	0.24	-0.97	0.04	0.23	-0.97	 -1	
363933004	SMP	1	975.40	542.19	702.31	565.32	16.10	16.10	3.86	15.78	15.78	3.73	970.93	546.87	976.92	546.92	699.45	569.56	705.57	569.67	812.83	451.89	812.83	451.89	0	1	1	2	-1	-1	-80.83	-8.56	574.86	-15.06	-13.90	568.59	0.06	0.25	-0.97	0.04	0.23	-0.97	 -1	
363949693	SMP	1	974.34	540.34	701.24	563.76	15.99	15.99	3.85	15.75	15.75	3.72	969.74	545.17	975.73	545.00	698.26	568.07	704.39	567.97	808.41	448.12	808.41	448.12	0	1	1	2	-1	-1	-80.55	-8.12	574.87	-14.79	-13.52	568.88	0.06	0.25	-0.97	0.03	0.23	-0.97	 -1	
363966382	SMP	1	973.31	538.38	700.17	561.99	15.90	15.90	3.84	15.83	15.83	3.72	968.68	543.18	974.70	543.01	697.19	566.35	703.27	566.20	807.22	445.03	807.22	445.03	0	1	1	2	-1	-1	-80.28	-7.64	574.75	-14.54	-13.12	569.39	0.05	0.25	-0.97	0.03	0.23	-0.97	 -1	
363983070	SMP	1	972.33	536.80	699.18	560.85	15.85	15.85	3.83	15.73	15.73	3.71	967.72	541.45	973.91	541.57	696.23	565.10	702.37	565.01	810.06	443.78	810.06	443.78	0	1	1	2	-1	-1	-79.93	-7.24	573.76	-14.32	-12.83	569.53	0.06	0.24	-0.97	0.03	0.23	-0.97	 -1	
363999759	SMP	1	971.52	535.97	698.45	560.16	15.85	15.85	3.82	15.70	15.70	3.70	966.93	540.55	973.07	540.75	695.50	564.47	701.72	564.40	811.28	441.55	811.28	441.55	0	1	1	2	-1	-1	-79.65	-7.03	573.15	-14.15	-12.67	569.26	0.06	0.24	-0.97	0.03	0.23	-0.97	 -1	
364016448	SMP	1	971.34	534.66	698.38	558.93	15.63	15.63	3.80	15.63	15.63	3.70	966.46	539.72	972.47	539.83	695.09	563.59	701.16	563.59	796.29	419.81	796.29	419.81	0	1	1	2	-1	-1	-79.53	-6.82	573.25	-14.04	-12.48	569.78	0.04	0.26	-0.96	0.01	0.25	-0.97	 -1	
364033137	SMP	1	971.27	532.78	698.95	557.12	15.67	15.67	3.78	15.67	15.67	3.69	965.97	538.34	972.04	538.51	695.42	562.37	701.47	562.18	733.39	306.01	733.39	306.01	0	1	1	2	-1	-1	-79.39	-6.49	573.05	-14.14	-12.18	570.38	0.02	0.29	-0.96	0.00	0.27	-0.96	 -1	
364049826	SMP	1	971.17	531.59	698.76	555.81	15.55	15.55	3.77	15.51	15.51	3.68	965.78	537.14	971.75	537.00	695.00	560.93	701.08	560.84	695.44	318.07	695.44	318.07	0	1	1	2	-1	-1	-79.39	-6.17	573.43	-14.05	-11.85	570.72	0.01	0.28	-0.96	-0.01	0.27	-0.96	 -1	
364066515	SMP	1	970.86	529.85	698.21	554.06	15.50	15.50	3.76	15.55	15.55	3.68	965.56	535.28	971.32	535.37	694.47	559.23	700.63	559.04	690.86	314.45	690.86	314.45	0	1	1	2	-1	-1	-79.52	-5.76	574.94	-13.93	-11.43	570.62	0.01	0.28	-0.96	-0.01	0.27	-0.96	 -1	
364083204	SMP	1	970.55	528.45	697.82	552.42	15.50	15.50	3.75	15.34	15.34	3.66	965.25	533.93	971.19	533.92	694.03	557.74	700.12	557.73	687.70	304.17	687.70	304.17	0	1	1	2	-1	-1	-79.51	-5.43	575.26	-13.82	-11.10	570.85	0.02	0.28	-0.96	-0.01	0.28	-0.96	 -1	
364099892	SMP	1	970.31	527.76	697.52	551.91	15.44	15.44	3.73	15.56	15.56	3.66	964.91	533.27	970.98	533.24	693.72	557.07	699.91	556.97	686.38	307.84	686.38	307.84	0	1	1	2	-1	-1	-79.38	-5.26	574.81	-13.75	-10.92	570.62	0.01	0.28	-0.96	-0.01	0.27	-0.96	 -1	
364116581	SMP	1	970.15	527.86	697.37	551.76	15.45	15.45	3.72	15.19	15.19	3.64	964.79	533.33	970.91	533.49	693.59	557.11	699.79	556.99	687.89	300.86	687.89	300.86	0	1	1	2	-1	-1	-79.27	-5.29	574.18	-13.71	-10.93	570.35	0.02	0.28	-0.96	-0.01	0.28	-0.96	 -1	
364133270	SMP	1	970.11	528.34	697.30	552.12	15.33	15.33	3.71	15.12	15.12	3.62	964.83	533.84	970.73	533.91	693.58	557.43	699.82	557.27	688.72	300.59	688.72	300.59	0	1	1	2	-1	-1	-79.34	-5.41	574.82	-13.71	-10.99	569.89	0.02	0.28	-0.96	-0.01	0.27	-0.96	 -1	
364149959	SMP	1	970.27	528.66	697.41	552.21	15.32	15.32	3.70	15.12	15.12	3.61	964.89	534.21	970.94	534.12	693.67	557.55	699.91	557.54	687.66	298.04	687.66	298.04	0	1	1	2	-1	-1	-79.34	-5.48	574.58	-13.72	-11.03	569.46	0.02	0.28	-0.96	-0.01	0.28	-0.96	 -1	
364166648	SMP	1	970.46	528.72	697.67	552.17	15.28	15.28	3.69	15.06	15.06	3.59	965.22	534.17	971.10	534.22	693.88	557.40	700.02	557.26	686.31	301.39	686.31	301.39	0	1	1	2	-1	-1	-79.49	-5.49	575.24	-13.76	-10.98	569.60	0.02	0.28	-0.96	-0.01	0.27	-0.96	 -1	
364183337	SMP	1	971.44	528.81	698.83	552.06	15.33	15.33	3.68	15.06	15.06	3.58	965.82	534.26	971.87	534.25	694.70	557.20	700.86	557.05	673.35	304.69	673.35	304.69	0	1	1	2	-1	-1	-79.62	-5.50	574.94	-13.96	-10.93	569.61	0.00	0.28	-0.96	-0.03	0.27	-0.96	 -1	
364200025	SMP	1	972.26	529.20	699.66	552.06	15.11	15.11	3.67	15.04	15.04	3.57	966.58	534.50	972.47	534.78	695.47	557.27	701.64	557.11	658.94	302.39	658.94	302.39	0	1	1	2	-1	-1	-79.86	-5.60	575.52	-14.14	-10.94	569.57	0.00	0.28	-0.96	-0.03	0.27	-0.96	 -1	
364216722	SMP	1	972.97	530.04	700.32	552.74	15.31	15.31	3.67	15.09	15.09	3.56	967.19	535.34	973.11	535.51	696.12	558.00	702.20	557.90	642.63	302.79	642.63	302.79	0	1	1	2	-1	-1	-80.06	-5.79	575.89	-14.30	-11.13	569.99	-0.01	0.27	-0.96	-0.03	0.27	-0.96	 -1	
364233418	SMP	1	973.78	531.29	701.20	553.81	15.22	15.22	3.66	15.01	15.01	3.56	968.08	536.49	974.09	536.76	696.97	559.01	703.03	558.90	638.89	304.22	638.89	304.22	0	1	1	2	-1	-1	-80.26	-6.08	575.67	-14.51	-11.38	570.45	0.00	0.27	-0.96	-0.03	0.27	-0.96	 -1	
364250114	SMP	1	974.79	532.31	702.21	554.68	15.25	15.25	3.66	15.08	15.08	3.55	969.17	537.67	975.09	537.82	697.94	559.85	704.08	559.82	634.50	303.56	634.50	303.56	0	1	1	2	-1	-1	-80.56	-6.36	576.02	-14.76	-11.60	570.53	0.00	0.28	-0.96	-0.03	0.27	-0.96	 -1	
364266810	SMP	1	975.93	533.19	703.18	555.21	15.10	15.10	3.65	15.06	15.06	3.55	970.12	538.43	976.12	538.68	699.09	560.39	705.10	560.27	628.80	305.93	628.80	305.93	0	1	1	2	-1	-1	-80.78	-6.55	575.90	-15.03	-11.73	571.22	-0.01	0.28	-0.96	-0.03	0.27	-0.96	 -1	
364283506	SMP	1	977.05	533.61	704.41	555.46	15.09	15.09	3.64	14.96	14.96	3.54	971.41	539.01	977.28	538.95	700.13	560.61	706.21	560.61	623.63	306.19	623.63	306.19	0	1	1	2	-1	-1	-81.16	-6.66	576.44	-15.30	-11.80	571.49	0.00	0.28	-0.96	-0.04	0.27	-0.96	 -1	
364300202	SMP	1	978.28	534.14	705.51	555.77	15.11	15.11	3.64	15.00	15.00	3.54	972.63	539.38	978.31	539.63	701.34	560.96	707.46	560.89	620.85	307.46	620.85	307.46	0	1	1	2	-1	-1	-81.65	-6.81	578.00	-15.60	-11.88	571.51	0.00	0.28	-0.96	-0.03	0.27	-0.96	 -1	
364316898	SMP	1	979.36	534.93	706.76	556.31	15.09	15.09	3.64	14.93	14.93	3.53	973.70	540.22	979.59	540.08	702.50	561.58	708.72	561.52	619.87	309.15	619.87	309.15	0	1	1	2	-1	-1	-81.97	-6.97	578.23	-15.87	-12.02	571.00	0.00	0.27	-0.96	-0.03	0.28	-0.96	 -1	
364333594	SMP	1	980.43	535.85	707.91	557.30	15.20	15.20	3.64	14.88	14.88	3.52	974.75	541.23	980.67	541.09	703.61	562.52	709.83	562.39	617.31	310.99	617.31	310.99	0	1	1	2	-1	-1	-82.23	-7.21	578.25	-16.12	-12.23	570.52	0.00	0.27	-0.96	-0.03	0.27	-0.96	 -1	
364350290	SMP	1	981.40	536.83	708.84	558.19	15.14	15.14	3.64	14.98	14.98	3.52	975.75	542.20	981.65	542.04	704.61	563.38	710.80	563.17	616.40	312.59	616.40	312.59	0	1	1	2	-1	-1	-82.49	-7.45	578.38	-16.35	-12.42	570.26	0.00	0.27	-0.96	-0.03	0.27	-0.96	 -1	
364366986	SMP	1	982.36	537.30	709.81	558.69	14.99	14.99	3.63	15.03	15.03	3.52	976.66	542.56	982.53	542.82	705.58	563.87	711.74	563.85	614.29	311.05	614.29	311.05	0	1	1	2	-1	-1	-82.75	-7.59	578.64	-16.58	-12.56	570.18	0.00	0.28	-0.96	-0.03	0.27	-0.96	 -1	
364383682	SMP	1	983.09	537.37	710.59	558.73	15.09	15.09	3.63	14.94	14.94	3.52	977.43	542.63	983.31	542.81	706.40	563.91	712.49	563.86	614.04	311.05	614.04	311.05	0	1	1	2	-1	-1	-82.96	-7.60	578.85	-16.78	-12.57	570.46	0.00	0.28	-0.96	-0.03	0.27	-0.96	 -1	
364400378	SMP	1	983.86	537.23	711.40	558.55	15.12	15.12	3.63	14.97	14.97	3.52	978.09	542.44	984.08	542.66	707.12	563.75	713.18	563.71	612.88	311.14	612.88	311.14	0	1	1	2	-1	-1	-83.08	-7.55	578.44	-16.96	-12.54	570.89	0.00	0.28	-0.96	-0.03	0.27	-0.96	 -1	
364417074	SMP	1	984.50	537.20	712.05	558.64	14.97	14.97	3.62	14.93	14.93	3.51	978.83	542.41	984.84	542.73	707.82	563.81	714.02	563.78	613.93	310.39	613.93	310.39	0	1	1	2	-1	-1	-83.19	-7.55	577.96	-17.13	-12.55	570.55	0.00	0.28	-0.96	-0.03	0.27	-0.96	 -1	
364433770	SMP	1	985.25	537.60	712.84	559.09	14.98	14.98	3.62	14.87	14.87	3.51	979.56	543.03	985.45	542.93	708.54	564.21	714.75	564.08	612.83	311.55	612.83	311.55	0	1	1	2	-1	-1	-83.38	-7.65	578.17	-17.30	-12.62	570.22	0.00	0.28	-0.96	-0.03	0.27	-0.96	 -1	
364450466	SMP	1	985.89	538.21	713.47	559.71	15.04	15.04	3.62	14.92	14.92	3.51	980.19	543.52	986.13	543.76	709.23	564.90	715.33	564.84	612.54	310.09	612.54	310.09	0	1	1	2	-1	-1	-83.53	-7.81	578.08	-17.46	-12.80	570.50	0.00	0.28	-0.96	-0.03	0.27	-0.96	 -1	
364467162	SMP	1	986.07	538.85	713.48	560.33	15.05	15.05	3.61	14.76	14.76	3.50	980.59	544.19	986.49	544.08	709.59	565.47	715.87	565.35	623.71	311.98	623.71	311.98	0	1	1	2	-1	-1	-83.64	-7.94	578.22	-17.54	-12.92	569.78	0.01	0.27	-0.96	-0.01	0.27	-0.96	 -1	
364483858	SMP	1	984.46	539.71	712.39	561.56	14.89	14.89	3.61	15.06	15.06	3.50	979.87	544.59	985.95	544.78	709.47	565.91	715.60	565.91	807.32	373.92	807.32	373.92	0	1	1	2	-1	-1	-83.37	-8.06	577.40	-17.50	-13.04	569.95	0.06	0.26	-0.96	0.04	0.24	-0.97	 -1	
364500554	SMP	1	983.96	539.87	712.00	561.67	14.99	14.99	3.60	15.15	15.15	3.51	979.70	544.49	985.88	544.59	709.55	565.82	715.74	565.89	864.47	418.28	864.47	418.28	0	1	1	2	-1	-1	-83.16	-8.01	576.13	-17.52	-13.03	569.77	0.08	0.24	-0.97	0.06	0.23	-0.97	 -1	
364517250	SMP	1	984.44	539.51	712.37	561.42	14.94	14.94	3.60	14.98	14.98	3.51	980.26	544.21	986.21	544.06	709.76	565.59	716.01	565.63	860.99	430.47	860.99	430.47	0	1	1	2	-1	-1	-83.28	-7.91	576.24	-17.57	-12.96	569.28	0.08	0.24	-0.97	0.05	0.23	-0.97	 -1	
364533946	SMP	1	984.71	539.48	712.57	561.61	14.89	14.89	3.59	15.12	15.12	3.52	980.61	544.31	986.64	544.07	710.08	565.90	716.18	565.82	868.76	428.01	868.76	428.01	0	1	1	2	-1	-1	-83.33	-7.92	575.90	-17.64	-13.02	569.66	0.08	0.25	-0.97	0.06	0.23	-0.97	 -1	
364550642	SMP	1	985.09	539.94	712.71	562.23	14.83	14.83	3.58	14.94	14.94	3.51	980.87	544.57	987.01	544.74	710.32	566.39	716.31	566.20	870.52	433.92	870.52	433.92	0	1	1	2	-1	-1	-83.28	-8.02	575.05	-17.71	-13.15	570.53	0.08	0.25	-0.97	0.06	0.22	-0.97	 -1	
364567338	SMP	1	985.30	540.50	712.83	562.89	14.86	14.86	3.58	15.07	15.07	3.52	981.18	545.20	987.12	545.06	710.28	567.05	716.40	566.97	869.20	438.11	869.20	438.11	0	1	1	2	-1	-1	-83.38	-8.14	575.36	-17.72	-13.32	570.66	0.08	0.24	-0.97	0.05	0.22	-0.97	 -1	
364584034	SMP	1	985.26	540.73	712.64	563.30	14.83	14.83	3.57	14.96	14.96	3.52	981.03	545.41	987.07	545.34	710.13	567.48	716.13	567.43	867.53	439.00	867.53	439.00	0	1	1	2	-1	-1	-83.31	-8.19	575.06	-17.69	-13.45	571.38	0.08	0.24	-0.97	0.05	0.23	-0.97	 -1	
364600730	SMP	1	985.09	540.63	712.35	563.46	14.95	14.95	3.57	14.93	14.93	3.51	980.89	545.32	986.98	545.16	709.72	567.55	716.00	567.55	868.65	441.94	868.65	441.94	0	1	1	2	-1	-1	-83.21	-8.15	574.57	-17.60	-13.45	570.64	0.08	0.24	-0.97	0.05	0.22	-0.97	 -1	
364617426	SMP	1	984.67	540.31	711.89	563.41	14.79	14.79	3.56	15.10	15.10	3.52	980.57	545.16	986.59	544.97	709.47	567.52	715.60	567.53	872.13	440.02	872.13	440.02	0	1	1	2	-1	-1	-83.11	-8.11	574.48	-17.53	-13.45	570.71	0.08	0.25	-0.97	0.06	0.22	-0.97	 -1	
364634122	SMP	1	984.28	540.45	711.40	563.57	15.09	15.09	3.57	15.03	15.03	3.52	980.15	544.96	986.24	544.94	708.78	567.69	715.05	567.76	871.74	444.86	871.74	444.86	0	1	1	2	-1	-1	-82.95	-8.08	574.01	-17.36	-13.48	570.08	0.08	0.23	-0.97	0.05	0.23	-0.97	 -1	
364650818	SMP	1	983.86	540.56	710.84	564.14	14.98	14.98	3.57	14.88	14.88	3.51	979.67	545.35	985.75	545.10	708.39	568.35	714.44	568.10	872.13	444.45	872.13	444.45	0	1	1	2	-1	-1	-82.78	-8.14	573.66	-17.25	-13.61	570.62	0.08	0.24	-0.97	0.06	0.22	-0.97	 -1	
364667515	SMP	1	983.43	541.29	710.28	564.90	14.86	14.86	3.56	14.93	14.93	3.51	979.21	545.94	985.28	545.91	707.71	569.22	713.91	569.03	873.06	445.80	873.06	445.80	0	1	1	2	-1	-1	-82.64	-8.30	573.40	-17.10	-13.82	570.36	0.08	0.24	-0.97	0.05	0.23	-0.97	 -1	
364684212	SMP	1	982.51	541.98	709.43	565.96	14.74	14.74	3.55	14.79	14.79	3.50	978.58	546.49	984.61	546.72	707.12	569.98	713.26	569.93	878.54	448.49	878.54	448.49	0	1	1	2	-1	-1	-82.48	-8.47	573.41	-16.95	-14.02	570.41	0.09	0.24	-0.97	0.07	0.22	-0.97	 -1	
364700908	SMP	1	982.09	542.19	708.95	566.29	14.87	14.87	3.55	14.96	14.96	3.50	978.08	546.75	984.14	546.83	706.59	570.34	712.82	570.14	881.74	451.44	881.74	451.44	0	1	1	2	-1	-1	-82.33	-8.51	573.20	-16.82	-14.08	569.95	0.09	0.24	-0.97	0.07	0.22	-0.97	 -1	
364717605	SMP	1	981.52	542.03	708.44	566.35	14.72	14.72	3.54	14.98	14.98	3.51	977.61	546.55	983.69	546.82	706.08	570.37	712.16	570.21	885.62	453.72	885.62	453.72	0	1	1	2	-1	-1	-82.19	-8.48	572.95	-16.69	-14.10	570.33	0.09	0.24	-0.97	0.06	0.22	-0.97	 -1	
364734302	SMP	1	981.17	541.98	707.92	566.41	14.84	14.84	3.54	15.01	15.01	3.51	977.21	546.58	983.15	546.65	705.60	570.43	711.89	570.28	888.71	455.64	888.71	455.64	0	1	1	2	-1	-1	-82.14	-8.47	573.46	-16.58	-14.10	569.64	0.09	0.24	-0.97	0.07	0.22	-0.97	 -1	
364750998	SMP	1	980.71	542.25	707.54	566.76	14.81	14.81	3.54	15.05	15.05	3.51	976.79	546.86	982.85	546.89	705.18	570.88	711.33	570.88	892.16	454.08	892.16	454.08	0	1	1	2	-1	-1	-82.03	-8.53	573.28	-16.47	-14.23	569.73	0.09	0.24	-0.97	0.06	0.23	-0.97	 -1	
