Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant214	N	Timeline3	P2Ca	1	P2Ca	L08-F	183	92	67	117	2	39991	67	117	117	117	117	1	41199	117	183	92	67	117	2	301273	67	200	100	67	133	2	301273	67	0	41182		45.86	
Participant214	N	Timeline3	P2Ca	1	P2Ca	L09-F	1266	158	67	358	8	40266	67	908	130	67	250	7	40266	67	1433	287	67	583	5	301548	67	1583	317	83	642	5	301531	83	1	102891	105841	182.03	139.64
Participant214	N	Timeline3	P2Ca	1	P2Ca	L10-F	183	92	83	100	2	107091	83	83	83	83	83	1	107091	83	183	92	83	100	2	368372	83	208	104	92	117	2	368364	92	0				
Participant214	N	Timeline3	P2Ca	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca	1	P2Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca	1	P2Ca	n-L02	1517	190	67	367	8	2819	242	1517	190	67	367	8	2819	242	1667	238	100	400	7	264101	242	1941	277	117	450	7	264043	300	0	2761	3061	371.63	308.65
Participant214	N	Timeline3	P2Ca	1	P2Ca	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca	1	P2Ca	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca	1	P2Ca	P2-Whole-F	59569	165	67	725	362	15	117	44312	167	67	725	266	15	117	109986	109986	109986	109986	1	261296	109986	110000	110000	110000	110000	1	261282	110000	135				
Participant214	N	Timeline3	P2Ca	1	P2Ca	total-L02	1600	145	83	267	11	1561	225	1083	155	83	267	7	1561	225	1641	182	83	383	9	262843	383	1816	202	92	408	9	262818	408	2	4169	1944	223.17	240.6
Participant214	N	Timeline3	P2Ca	1	P2Ca	total-L07a	392	196	75	317	2	37658	75	392	196	75	317	2	37658	75	392	196	75	317	2	298939	75	475	237	100	375	2	298914	100	0	37633	37733	67.09	48.02
Participant214	N	Timeline3	P2Ca	1	P2Ca	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P2Ca	1	P2Ca	values-L01	217	217	217	217	1	3953	217	217	217	217	217	1	3953	217	217	217	217	217	1	265234	217	267	267	267	267	1	265184	267	0	3903	4169	253.71	223.17
Participant214	N	Timeline3	P2Ca	1	P2Ca	values-L05	517	172	108	208	3	83001	200	517	172	108	208	3	83001	200	517	172	108	208	3	344283	200	600	200	117	250	3	344233	250	0	82951	83201	228.03	308.4
Participant214	N	Timeline3	P2Ca	1	P2Ca	values-L06	1408	176	125	275	8	37274	133	1133	162	125	267	7	37274	133	1475	246	125	358	6	298556	358	1592	265	142	375	6	298548	367	1	37733	37633	48.02	67.09
Participant214	N	Timeline3	P2Ca	1	P2Ca	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca	1	P2Ca	i++	925	154	75	192	6	13450	158	383	128	75	183	3	20266	125	1158	579	367	792	2	216905	367	1158	579	367	792	2	216905	367	1				
Participant758	N	Timeline5	P2Ca	1	P2Ca	i<x;	785	131	67	193	6	0	193	592	118	67	167	5	12942	133	1635	409	142	900	4	203455	193	1760	440	192	933	4	203455	193	0		193		158.54
Participant758	N	Timeline5	P2Ca	1	P2Ca	int i = 0;	1408	94	67	208	15	235	100	1200	100	67	208	12	235	100	2108	211	67	667	10	203690	100	2283	228	67	683	10	203648	142	1	193		158.54	
Participant758	N	Timeline5	P2Ca	1	P2Ca	L01-F	2033	185	83	325	11	1968	108	1758	176	83	325	10	1968	108	2266	378	108	1133	6	205423	108	2566	428	142	1192	6	205390	142	3	1935	2685	92.97	85.39
Participant758	N	Timeline5	P2Ca	1	P2Ca	L02-F	4091	186	83	475	22	1543	133	3650	192	83	475	19	1543	133	4799	480	158	933	10	204998	392	5174	517	183	975	10	204973	417	5	2685	1935	85.39	92.97
Participant758	N	Timeline5	P2Ca	1	P2Ca	L03-F	687	172	79	242	4	11692	225	608	203	142	242	3	11692	225	721	240	79	500	3	215147	500	879	293	154	542	3	215105	542	1	11650	12192	110.63	70.33
Participant758	N	Timeline5	P2Ca	1	P2Ca	L04-F	758	126	92	200	6	610	167	592	118	92	200	5	10725	100	767	153	92	208	5	204065	167	892	178	108	242	5	204065	167	1	12192	11650	70.33	110.63
Participant758	N	Timeline5	P2Ca	1	P2Ca	L05-F	3310	114	67	208	29	0	193	2367	108	67	208	22	235	100	7501	750	75	2708	10	203455	335	7684	768	92	2750	10	203455	335	3	18758		40.84	
Participant758	N	Timeline5	P2Ca	1	P2Ca	L06-F	1917	120	67	242	16	18650	108	1217	135	75	242	9	18650	108	2725	303	83	858	9	222105	108	2933	326	117	858	9	222088	125	2	29207	18758	144.67	40.84
Participant758	N	Timeline5	P2Ca	1	P2Ca	L07-F	1550	97	67	208	16	6659	75	1167	97	67	208	12	6659	75	3525	441	67	1233	8	210114	1183	3675	459	67	1250	8	210081	1216	1		7842		269.55
Participant758	N	Timeline5	P2Ca	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca	1	P2Ca	L09-F	1733	144	67	217	12	7859	133	1641	149	67	217	11	7859	133	2133	356	125	925	6	211314	133	2250	375	133	967	6	211297	150	1	7842		269.55	
Participant758	N	Timeline5	P2Ca	1	P2Ca	L10-F	667	95	67	158	7	8409	142	75	75	75	75	1	42314	75	933	187	67	458	5	211864	142	983	197	67	475	5	211839	167	0				
Participant758	N	Timeline5	P2Ca	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca	1	P2Ca	L13-F	467	117	67	217	4	10209	217	0	0			0			467	117	67	217	4	213664	217	467	117	67	217	4	213664	217	0				
Participant758	N	Timeline5	P2Ca	1	P2Ca	n-L02	500	167	117	192	3	3384	192	308	154	117	192	2	16800	117	500	167	117	192	3	206839	192	558	186	142	225	3	206839	192	0	41464	41689	59.14	90.4
Participant758	N	Timeline5	P2Ca	1	P2Ca	n-L10a	225	75	67	92	3	39906	67	0	0			0			258	129	67	192	2	243361	67	283	142	92	192	2	243336	92	0				
Participant758	N	Timeline5	P2Ca	1	P2Ca	n-L10b	208	104	67	142	2	8409	142	0	0			0			208	104	67	142	2	211864	142	233	117	67	167	2	211839	167	0				
Participant758	N	Timeline5	P2Ca	1	P2Ca	n-L13	183	92	67	117	2	48647	67	0	0			0			183	92	67	117	2	252102	67	183	92	67	117	2	252102	67	0				
Participant758	N	Timeline5	P2Ca	1	P2Ca	P2-Whole-F	19345	133	67	475	146	0	193	14432	139	67	475	104	235	100	55550	55550	55550	55550	1	203455	55550	55550	55550	55550	55550	1	203455	55550	33				
Participant758	N	Timeline5	P2Ca	1	P2Ca	total-L02	608	122	83	150	5	1543	133	358	119	83	142	3	1543	133	667	222	133	392	3	204998	133	708	236	158	392	3	204973	158	1				
Participant758	N	Timeline5	P2Ca	1	P2Ca	total-L07a	292	97	67	150	3	30048	67	142	71	67	75	2	30048	67	292	97	67	150	3	233504	67	325	108	83	150	3	233487	83	0				
Participant758	N	Timeline5	P2Ca	1	P2Ca	total-L07b	392	78	67	100	5	6659	75	158	79	75	83	2	6659	75	908	303	67	767	3	210114	75	958	319	67	783	3	210081	108	0		7842		269.55
Participant758	N	Timeline5	P2Ca	1	P2Ca	total-L13	217	217	217	217	1	10209	217	0	0			0			217	217	217	217	1	213664	217	217	217	217	217	1	213664	217	0				
Participant758	N	Timeline5	P2Ca	1	P2Ca	values-L01	108	108	108	108	1	1968	108	108	108	108	108	1	1968	108	108	108	108	108	1	205423	108	142	142	142	142	1	205390	142	0	1935		92.97	
Participant758	N	Timeline5	P2Ca	1	P2Ca	values-L05	358	119	83	142	3	12942	133	358	119	83	142	3	12942	133	358	119	83	142	3	216397	133	483	161	117	192	3	216355	175	0				
Participant758	N	Timeline5	P2Ca	1	P2Ca	values-L06	408	136	67	242	3	26132	100	342	171	100	242	2	26132	100	408	136	67	242	3	229587	100	517	172	67	275	3	229512	175	0	26057	33915	155.32	60.28
Participant758	N	Timeline5	P2Ca	1	P2Ca	values-L07	633	127	83	208	5	6826	100	633	127	83	208	5	6826	100	633	127	83	208	5	210281	100	742	148	92	250	5	210256	125	0				
Participant267	Y	Timeline1	P2Ca	1	P2Ca	i++	367	122	100	133	3	5565	133	233	117	100	133	2	22738	133	442	221	133	308	2	202749	133	533	267	175	358	2	202707	175	0	5523	23047	225.64	131.91
Participant267	Y	Timeline1	P2Ca	1	P2Ca	i<x;	3333	175	100	458	19	5057	117	3333	175	100	458	19	5057	117	3841	549	150	1458	7	202241	467	4041	577	175	1483	7	202232	475	11	6748	5523	200.9	225.64
Participant267	Y	Timeline1	P2Ca	1	P2Ca	int i = 0;	4100	205	100	425	20	4607	117	3942	207	100	425	19	4607	117	4333	361	100	1408	12	201791	367	4783	399	117	1458	12	201757	400	8	4573	6748	59.78	200.9
Participant267	Y	Timeline1	P2Ca	1	P2Ca	L01-F	13182	244	75	1133	54	324	175	10524	234	75	625	45	324	175	14399	1028	108	2941	14	197508	1433	14890	1064	125	3008	14	197474	1467	35	291	9031	112.26	355.07
Participant267	Y	Timeline1	P2Ca	1	P2Ca	L02-F	3000	176	92	425	17	191	100	2700	180	100	425	15	191	100	3316	474	100	1333	7	197374	100	3575	511	133	1333	7	197341	133	9	157	291	186.98	112.26
Participant267	Y	Timeline1	P2Ca	1	P2Ca	L03-F	756	151	92	207	5	0	157	392	131	92	167	3	3382	133	831	277	157	467	3	197184	157	881	294	157	508	3	197184	157	2	3340	157	74.44	186.98
Participant267	Y	Timeline1	P2Ca	1	P2Ca	L04-F	1158	165	75	467	7	3224	117	692	115	75	183	6	3224	117	1233	247	75	467	5	200408	117	1458	292	92	525	5	200366	158	2	3182	3340	298.15	74.44
Participant267	Y	Timeline1	P2Ca	1	P2Ca	L05-F	8150	185	100	458	44	4415	158	7858	187	100	458	42	4415	158	9332	667	100	1775	14	201599	1283	9866	705	117	1825	14	201591	1292	27	9031	9231	355.07	104.47
Participant267	Y	Timeline1	P2Ca	1	P2Ca	L06-F	3725	169	67	367	22	5898	150	3725	169	67	367	22	5898	150	4666	778	175	2525	6	203082	450	4825	804	200	2550	6	203074	458	9	5890	9431	40.97	34.49
Participant267	Y	Timeline1	P2Ca	1	P2Ca	L07-F	2975	149	67	283	20	5757	133	2316	145	67	225	16	9448	117	3891	556	100	2066	7	202941	133	4075	582	133	2133	7	202941	133	6	9431	5890	34.49	40.97
Participant267	Y	Timeline1	P2Ca	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant267	Y	Timeline1	P2Ca	1	P2Ca	L09-F	583	146	92	225	4	13448	225	583	146	92	225	4	13448	225	592	197	125	242	3	210632	225	650	217	133	258	3	210598	258	1		13673		73.98
Participant267	Y	Timeline1	P2Ca	1	P2Ca	L10-F	4100	195	75	533	21	13314	75	3316	195	75	533	17	13314	75	4916	702	75	1525	7	210498	75	5083	726	108	1542	7	210440	133	5	13256	43495	361.03	435.32
Participant267	Y	Timeline1	P2Ca	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant267	Y	Timeline1	P2Ca	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant267	Y	Timeline1	P2Ca	1	P2Ca	L13-F	1017	145	83	242	7	14548	167	533	133	83	175	4	14548	167	1766	589	167	1358	3	211731	167	1883	628	208	1417	3	211690	208	1				
Participant267	Y	Timeline1	P2Ca	1	P2Ca	n-L02	225	225	225	225	1	2824	225	225	225	225	225	1	2824	225	225	225	225	225	1	200008	225	250	250	250	250	1	199983	250	0	2799	3049	73.35	80.61
Participant267	Y	Timeline1	P2Ca	1	P2Ca	n-L10a	225	112	92	133	2	37045	92	225	112	92	133	2	37045	92	225	112	92	133	2	234229	92	308	154	125	183	2	234196	125	0	39337		56.92	
Participant267	Y	Timeline1	P2Ca	1	P2Ca	n-L10b	2475	247	83	533	10	13881	283	1800	257	92	533	7	13881	283	2591	432	92	1008	6	211065	283	2716	453	117	1042	6	211040	308	1	13856	14164	79.65	95.31
Participant267	Y	Timeline1	P2Ca	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant267	Y	Timeline1	P2Ca	1	P2Ca	P2-Whole-F	39877	191	67	1133	209	0	157	33264	187	67	625	178	191	100	54084	18028	6156	33213	3	197184	14714	54167	18056	6173	33280	3	197184	14714	133				
Participant267	Y	Timeline1	P2Ca	1	P2Ca	total-L02	583	194	150	225	3	1974	150	375	187	150	225	2	1974	150	600	300	208	392	2	199158	392	633	317	208	425	2	199124	425	1	1940	2365	192.01	112.16
Participant267	Y	Timeline1	P2Ca	1	P2Ca	total-L07a	1083	155	117	225	7	5757	133	950	158	117	225	6	9448	117	1108	222	117	317	5	202941	133	1258	252	133	383	5	202941	133	2	9431	5890	34.49	40.97
Participant267	Y	Timeline1	P2Ca	1	P2Ca	total-L07b	575	115	67	150	5	12514	67	575	115	67	150	5	12514	67	592	148	100	208	4	209698	208	742	185	133	258	4	209648	258	1	12464		167.67	
Participant267	Y	Timeline1	P2Ca	1	P2Ca	total-L13	108	108	108	108	1	48052	108	108	108	108	108	1	48052	108	108	108	108	108	1	245236	108	158	158	158	158	1	245186	158	0				
Participant267	Y	Timeline1	P2Ca	1	P2Ca	values-L01	592	197	150	233	3	682	233	592	197	150	233	3	682	233	617	308	233	383	2	197866	233	700	350	267	433	2	197833	267	1	649	916	130.6	171.17
Participant267	Y	Timeline1	P2Ca	1	P2Ca	values-L05	1458	208	142	458	7	5198	158	1458	208	142	458	7	5198	158	1458	208	142	458	7	202382	158	1675	239	175	475	7	202357	183	0	5173	5357	96.74	163.52
Participant267	Y	Timeline1	P2Ca	1	P2Ca	values-L06	1550	155	67	225	10	5898	150	1550	155	67	225	10	5898	150	1700	212	133	442	8	203082	150	1891	236	150	467	8	203074	158	1	5890	6048	40.97	147.04
Participant267	Y	Timeline1	P2Ca	1	P2Ca	values-L07	942	188	100	283	5	12848	217	558	186	158	217	3	12848	217	1008	336	183	417	3	210032	408	1075	358	242	417	3	210023	417	1		13256		361.03
Participant402	N	Timeline1	P2Ca	1	P2Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca	1	P2Ca	i<x;	2208	147	67	358	15	16798	167	2208	147	67	358	15	16798	167	2358	214	67	467	11	223216	167	2783	253	83	508	11	223166	217	3	16748	20414	306.38	109.01
Participant402	N	Timeline1	P2Ca	1	P2Ca	int i = 0;	3575	155	67	300	23	12815	117	2783	146	67	275	19	12815	117	4591	270	83	1366	17	219233	117	5150	303	100	1450	17	219216	133	1	18131	12931	531.88	91.62
Participant402	N	Timeline1	P2Ca	1	P2Ca	L01-F	13862	190	67	383	73	782	67	11158	192	67	383	58	782	67	16703	619	67	3758	27	207201	67	17870	662	83	3800	27	207184	83	25	16073	849	148.11	35.54
Participant402	N	Timeline1	P2Ca	1	P2Ca	L02-F	875	146	67	225	6	7340	225	742	148	67	225	5	7340	225	875	146	67	225	6	213758	225	1083	181	75	283	6	213700	283	0	7282	7565	209.3	44.27
Participant402	N	Timeline1	P2Ca	1	P2Ca	L03-F	1608	146	75	300	11	11156	300	1308	131	75	192	10	11606	83	2008	402	142	575	5	217575	533	2175	435	192	600	5	217558	550	3	39012	81387	86.52	157.2
Participant402	N	Timeline1	P2Ca	1	P2Ca	L04-F	2775	173	75	383	16	12990	83	2658	177	75	383	15	12990	83	3700	411	150	1542	9	219408	792	4075	453	200	1558	9	219350	850	1	12931	19806	91.62	67.65
Participant402	N	Timeline1	P2Ca	1	P2Ca	L05-F	5958	153	67	358	39	12815	117	5166	148	67	358	35	12815	117	7524	289	67	1366	26	219233	117	8383	322	83	1450	26	219216	133	5	16748	12931	306.38	91.62
Participant402	N	Timeline1	P2Ca	1	P2Ca	L06-F	4150	130	67	233	32	22664	67	3258	121	67	233	27	22664	67	5150	245	75	942	21	229082	292	5808	277	92	983	21	229065	308	4	38387	26688	79.44	128.93
Participant402	N	Timeline1	P2Ca	1	P2Ca	L07-F	1008	126	67	267	8	22264	67	1008	126	67	267	8	22264	67	1125	161	67	308	7	228682	67	1458	208	83	358	7	228665	83	0	25038	58198	379.6	162.5
Participant402	N	Timeline1	P2Ca	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca	1	P2Ca	L09-F	2958	174	83	308	17	27630	308	2825	177	83	308	16	27630	308	3966	496	192	1367	8	234048	308	4249	531	242	1383	8	234040	317	4	58198	27938	162.5	85.46
Participant402	N	Timeline1	P2Ca	1	P2Ca	L10-F	2691	179	75	400	15	27971	150	2358	181	75	400	13	27971	150	3283	365	83	858	9	234390	658	3550	394	108	875	9	234356	692	3	27938	58340	85.46	34.05
Participant402	N	Timeline1	P2Ca	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca	1	P2Ca	L13-F	3758	171	75	342	22	28913	92	3458	165	75	342	21	28913	92	4783	478	83	950	10	235331	200	5149	515	142	975	10	235281	250	5	29346	29113	185.2	251.13
Participant402	N	Timeline1	P2Ca	1	P2Ca	n-L02	250	125	67	183	2	10915	67	250	125	67	183	2	10915	67	250	125	67	183	2	217333	67	308	154	75	233	2	217325	75	0	81387	81621	157.2	104.81
Participant402	N	Timeline1	P2Ca	1	P2Ca	n-L10a	525	131	83	150	4	27971	150	525	131	83	150	4	27971	150	525	131	83	150	4	234390	150	658	165	142	183	4	234356	183	0	27938	58340	85.46	34.05
Participant402	N	Timeline1	P2Ca	1	P2Ca	n-L10b	1508	189	75	258	8	56432	258	1333	190	75	258	7	56432	258	1575	262	100	500	6	262850	258	1767	294	108	567	6	262800	308	1	80521	58773	147.38	135.24
Participant402	N	Timeline1	P2Ca	1	P2Ca	n-L13	92	92	92	92	1	33604	92	92	92	92	92	1	33604	92	92	92	92	92	1	240023	92	158	158	158	158	1	239956	158	0	33538		109.84	
Participant402	N	Timeline1	P2Ca	1	P2Ca	P2-Whole-F	46484	163	67	400	285	782	67	39479	161	67	400	245	782	67	73681	3684	67	14499	20	207201	67	74464	3723	83	14557	20	207184	83	109	16073	849	148.11	35.54
Participant402	N	Timeline1	P2Ca	1	P2Ca	total-L02	475	158	117	225	3	7340	225	342	171	117	225	2	7340	225	475	158	117	225	3	213758	225	583	194	133	283	3	213700	283	0	7282	7565	209.3	44.27
Participant402	N	Timeline1	P2Ca	1	P2Ca	total-L07a	325	108	67	158	3	22264	67	325	108	67	158	3	22264	67	325	108	67	158	3	228682	67	433	144	83	233	3	228665	83	0		58198		162.5
Participant402	N	Timeline1	P2Ca	1	P2Ca	total-L07b	417	104	75	150	4	23180	150	417	104	75	150	4	23180	150	533	178	75	308	3	229599	150	708	236	142	358	3	229540	208	0	25038		379.6	
Participant402	N	Timeline1	P2Ca	1	P2Ca	total-L13	317	158	117	200	2	30305	117	317	158	117	200	2	30305	117	317	158	117	200	2	236723	117	400	200	142	258	2	236698	142	0		30421		327.66
Participant402	N	Timeline1	P2Ca	1	P2Ca	values-L01	2617	164	67	375	16	782	67	2033	156	67	375	13	782	67	2791	233	67	658	12	207201	67	3200	267	83	717	12	207184	83	3	3724	849	497.99	35.54
Participant402	N	Timeline1	P2Ca	1	P2Ca	values-L05	508	169	117	242	3	21780	242	508	169	117	242	3	21780	242	508	169	117	242	3	228199	242	583	194	142	283	3	228157	283	0	21739	49769	84.1	143.09
Participant402	N	Timeline1	P2Ca	1	P2Ca	values-L06	1158	116	67	192	10	22847	108	966	107	67	142	9	22847	108	1358	170	92	358	8	229265	108	1633	204	100	400	8	229240	133	0	38387	26688	79.44	128.93
Participant402	N	Timeline1	P2Ca	1	P2Ca	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca	1	P2Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca	1	P2Ca	i<x;	658	132	92	208	5	21635	108	658	132	92	208	5	21635	108	958	479	292	667	2	244001	667	1017	508	308	708	2	243959	708	1		42441		274.38
Participant323	N	Timeline3	P2Ca	1	P2Ca	int i = 0;	633	158	117	217	4	20493	133	633	158	117	217	4	20493	133	667	222	117	383	3	242859	383	742	247	150	392	3	242851	392	1		20876		102.07
Participant323	N	Timeline3	P2Ca	1	P2Ca	L01-F	4358	168	75	442	26	345	108	3975	166	75	442	24	345	108	6499	3250	667	5833	2	222711	667	6558	3279	708	5849	2	222670	708	11		1012		114.34
Participant323	N	Timeline3	P2Ca	1	P2Ca	L02-F	3233	135	75	242	24	345	108	3141	137	75	242	23	345	108	5633	563	83	1750	10	222711	108	5949	595	92	1758	10	222670	150	6	1012	453	114.34	105.89
Participant323	N	Timeline3	P2Ca	1	P2Ca	L03-F	2042	146	67	492	14	13410	150	2042	146	67	492	14	13410	150	3541	3541	3541	3541	1	235777	3541	3591	3591	3591	3591	1	235727	3591	6	13361		234.77	
Participant323	N	Timeline3	P2Ca	1	P2Ca	L04-F	2008	126	67	200	16	17102	100	1900	127	67	200	15	17102	100	3116	1558	92	3025	2	239468	3025	3183	1592	108	3075	2	239418	3075	6		20126		47.52
Participant323	N	Timeline3	P2Ca	1	P2Ca	L05-F	1767	126	75	217	14	20160	75	1692	130	75	217	13	20160	75	2508	502	117	1175	5	242526	1175	2675	535	150	1208	5	242493	1208	3	20126	42441	47.52	274.38
Participant323	N	Timeline3	P2Ca	1	P2Ca	L06-F	2700	150	83	233	18	23068	150	2700	150	83	233	18	23068	150	4200	1050	83	3658	4	245434	3658	4300	1075	92	3675	4	245417	3675	5	38966	39508	186.86	332.54
Participant323	N	Timeline3	P2Ca	1	P2Ca	L07-F	1283	107	67	142	12	22485	75	842	105	67	142	8	22585	83	1816	363	75	1042	5	244851	183	1941	388	83	1092	5	244851	183	3	38733	38966	120.48	186.86
Participant323	N	Timeline3	P2Ca	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca	1	P2Ca	L09-F	67	67	67	67	1	29476	67	67	67	67	67	1	29476	67	67	67	67	67	1	251842	67	75	75	75	75	1	251833	75	0				
Participant323	N	Timeline3	P2Ca	1	P2Ca	L10-F	442	147	75	217	3	28867	217	292	146	75	217	2	28867	217	592	296	217	375	2	251233	217	658	329	258	400	2	251192	258	0				
Participant323	N	Timeline3	P2Ca	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca	1	P2Ca	L13-F	1125	102	67	225	11	30975	67	742	93	67	200	8	31575	67	6366	2122	225	3750	3	253342	2391	6424	2141	225	3766	3	253300	2433	1				
Participant323	N	Timeline3	P2Ca	1	P2Ca	n-L02	675	135	83	217	5	10286	158	675	135	83	217	5	10286	158	983	246	92	517	4	232652	158	1092	273	108	550	4	232610	200	0	10244	12611	294.39	57.57
Participant323	N	Timeline3	P2Ca	1	P2Ca	n-L10a	367	183	150	217	2	28867	217	217	217	217	217	1	28867	217	367	183	150	217	2	251233	217	408	204	150	258	2	251192	258	0				
Participant323	N	Timeline3	P2Ca	1	P2Ca	n-L10b	75	75	75	75	1	30175	75	75	75	75	75	1	30175	75	75	75	75	75	1	252542	75	100	100	100	100	1	252517	100	0				
Participant323	N	Timeline3	P2Ca	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca	1	P2Ca	P2-Whole-F	21740	138	67	492	158	3	67	19990	139	67	492	144	3	67	44671	14890	867	33363	3	222370	33363	44699	14900	875	33367	3	222366	33367	59				
Participant323	N	Timeline3	P2Ca	1	P2Ca	total-L02	1067	119	75	225	9	345	108	975	122	75	225	8	345	108	1117	140	83	250	8	222711	108	1375	172	92	292	8	222670	150	1	1012	453	114.34	105.89
Participant323	N	Timeline3	P2Ca	1	P2Ca	total-L07a	117	117	117	117	1	27076	117	117	117	117	117	1	27076	117	117	117	117	117	1	249442	117	133	133	133	133	1	249425	133	0				
Participant323	N	Timeline3	P2Ca	1	P2Ca	total-L07b	192	96	75	117	2	27284	117	192	96	75	117	2	27284	117	192	96	75	117	2	249650	117	242	121	83	158	2	249609	158	0		45116		211.59
Participant323	N	Timeline3	P2Ca	1	P2Ca	total-L13	67	67	67	67	1	31575	67	67	67	67	67	1	31575	67	67	67	67	67	1	253941	67	83	83	83	83	1	253925	83	0				
Participant323	N	Timeline3	P2Ca	1	P2Ca	values-L01	392	131	100	175	3	837	175	392	131	100	175	3	837	175	442	221	175	267	2	223203	175	500	250	217	283	2	223161	217	0		1012		114.34
Participant323	N	Timeline3	P2Ca	1	P2Ca	values-L05	458	153	108	208	3	21635	108	458	153	108	208	3	21635	108	458	153	108	208	3	244001	108	550	183	150	242	3	243959	150	0		42291		239.18
Participant323	N	Timeline3	P2Ca	1	P2Ca	values-L06	425	142	83	192	3	23068	150	425	142	83	192	3	23068	150	425	142	83	192	3	245434	150	467	156	92	208	3	245417	167	0		39508		332.54
Participant323	N	Timeline3	P2Ca	1	P2Ca	values-L07	358	119	83	142	3	22585	83	225	112	83	142	2	22585	83	392	196	83	308	2	244951	83	417	208	108	308	2	244926	108	1	22560		86.23	
Participant842	N	Timeline5	P2Ca	1	P2Ca	i++	308	154	142	167	2	44399	167	308	154	142	167	2	44399	167	308	154	142	167	2	239563	167	450	225	225	225	2	239505	225	0	48823	49048	471.51	83.07
Participant842	N	Timeline5	P2Ca	1	P2Ca	i<x;	3908	156	67	300	25	6186	117	3133	157	83	283	20	6186	117	4474	344	117	725	13	201350	117	4874	375	125	742	13	201317	150	8	7252	6302	90.21	244.51
Participant842	N	Timeline5	P2Ca	1	P2Ca	int i = 0;	8432	165	67	483	51	8919	133	7007	167	67	483	42	8919	133	9174	278	75	1225	33	204083	133	10224	310	92	1242	33	204034	183	11	11902	9052	101.75	312.8
Participant842	N	Timeline5	P2Ca	1	P2Ca	L01-F	1641	137	67	283	12	1311	158	1358	136	67	283	10	2470	75	1833	204	125	400	9	196476	158	2133	237	142	417	9	196459	175	1	9052	4353	312.8	154.53
