Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant131	Y	Timeline6	P1Ca+05s	1	P1Ca	P1-Whole-F	3517	160	20	375	22	0	20	2842	178	67	375	16	245	92	4408	2204	1453	2955	2	161435	1453	4425	2213	1453	2972	2	161435	1453	13	2028		88.29	
Participant131	Y	Timeline6	P1Ca+05s	1	P1Ca	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant131	Y	Timeline6	P1Ca+05s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant751	Y	Timeline1	P1Ca+05s	1	P1Ca	i++	183	183	183	183	1	2198	183	183	183	183	183	1	2198	183	183	183	183	183	1	133538	183	225	225	225	225	1	133496	225	0	2156	2381	104.46	276.97
Participant751	Y	Timeline1	P1Ca+05s	1	P1Ca	i<x;	253	126	92	161	2	2064	92	92	92	92	92	1	2064	92	253	126	92	161	2	133404	92	311	156	108	203	2	133388	108	0		2156		104.46
Participant751	Y	Timeline1	P1Ca+05s	1	P1Ca	int i = 0;	1189	198	67	283	6	0	206	750	250	208	283	3	2406	258	1264	316	67	733	4	131340	206	1289	322	67	733	4	131340	206	1	2381	2664	276.97	83.32
Participant751	Y	Timeline1	P1Ca+05s	1	P1Ca	L01-F	883	177	100	325	5	273	100	883	177	100	325	5	273	100	975	487	375	600	2	131613	600	1017	508	400	617	2	131596	617	2	1131	873	70.52	133.17
Participant751	Y	Timeline1	P1Ca+05s	1	P1Ca	L02-F	2434	203	67	367	12	0	206	1833	229	92	367	8	1556	158	3025	1008	206	1711	3	131340	206	3075	1025	206	1736	3	131340	206	4	1531	2664	139.18	83.32
Participant751	Y	Timeline1	P1Ca+05s	1	P1Ca	L03-F	342	171	117	225	2	2873	117	225	225	225	225	1	3039	225	392	392	392	392	1	134213	392	425	425	425	425	1	134179	425	0		3264		112.19
Participant751	Y	Timeline1	P1Ca+05s	1	P1Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant751	Y	Timeline1	P1Ca+05s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant751	Y	Timeline1	P1Ca+05s	1	P1Ca	P1-Whole-F	3758	188	67	367	20	0	206	3041	203	92	367	15	273	100	4717	2358	873	3844	2	131340	873	4742	2371	873	3869	2	131340	873	9	1131	873	70.52	133.17
Participant751	Y	Timeline1	P1Ca+05s	1	P1Ca	value-L03	342	171	117	225	2	2873	117	225	225	225	225	1	3039	225	392	392	392	392	1	134213	392	425	425	425	425	1	134179	425	0		3264		112.19
Participant751	Y	Timeline1	P1Ca+05s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant459	Y	Timeline2	P1Ca+05s	1	P1Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant459	Y	Timeline2	P1Ca+05s	1	P1Ca	i<x;	350	175	117	233	2	211	117	117	117	117	117	1	211	117	350	175	117	233	2	124872	117	425	212	175	250	2	124814	175	0				
Participant459	Y	Timeline2	P1Ca+05s	1	P1Ca	int i = 0;	650	130	67	217	5	1519	100	467	156	100	217	3	1519	100	1017	508	150	867	2	126181	867	1050	525	167	883	2	126164	883	0				
Participant459	Y	Timeline2	P1Ca+05s	1	P1Ca	L01-F	575	115	83	158	5	627	117	458	115	83	158	4	811	83	933	467	108	825	2	125289	825	958	479	117	842	2	125272	842	0				
Participant459	Y	Timeline2	P1Ca+05s	1	P1Ca	L02-F	1000	143	67	233	7	211	117	583	146	100	217	4	211	117	1366	342	117	867	4	124872	117	1475	369	167	883	4	124814	175	0				
Participant459	Y	Timeline2	P1Ca+05s	1	P1Ca	L03-F	0	0			0			0	0			0			0	0			0							0			0				
Participant459	Y	Timeline2	P1Ca+05s	1	P1Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant459	Y	Timeline2	P1Ca+05s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant459	Y	Timeline2	P1Ca+05s	1	P1Ca	P1-Whole-F	1950	139	67	233	14	211	117	1042	130	83	217	8	211	117	4789	4789	4789	4789	1	124872	4789	4848	4848	4848	4848	1	124814	4848	0				
Participant459	Y	Timeline2	P1Ca+05s	1	P1Ca	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant459	Y	Timeline2	P1Ca+05s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
