Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant653	Y	Timeline2	P1Ca+15s	1	P1Ca	L01-F	1200	171	125	267	7	280	133	1025	171	125	267	6	280	133	1616	539	517	558	3	226455	517	1683	561	542	575	3	226430	542	2		10662		141.58
Participant653	Y	Timeline2	P1Ca+15s	1	P1Ca	L02-F	4358	150	67	575	29	880	108	3658	146	67	575	25	880	108	7449	1242	83	3866	6	227055	542	7616	1269	125	3908	6	227038	558	3	10662	5088	141.58	92.63
Participant653	Y	Timeline2	P1Ca+15s	1	P1Ca	L03-F	1475	147	75	333	10	5129	200	1400	156	75	333	9	5129	200	2075	519	75	1525	4	231304	1525	2208	552	92	1567	4	231263	1567	1	5088		92.63	
Participant653	Y	Timeline2	P1Ca+15s	1	P1Ca	L04-F	400	80	67	117	5	8079	83	400	80	67	117	5	8079	83	783	392	167	617	2	234254	617	833	417	175	658	2	234212	658	0				
Participant653	Y	Timeline2	P1Ca+15s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant653	Y	Timeline2	P1Ca+15s	1	P1Ca	P1-Whole-F	7808	145	67	575	54	280	133	6858	143	67	575	48	280	133	14720	14720	14720	14720	1	226455	14720	14745	14745	14745	14745	1	226430	14745	10				
Participant653	Y	Timeline2	P1Ca+15s	1	P1Ca	value-L03	433	108	75	200	4	5129	200	433	108	75	200	4	5129	200	433	108	75	200	4	231304	200	583	146	92	242	4	231263	242	0	5088	5329	92.63	79.93
Participant653	Y	Timeline2	P1Ca+15s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant642	N	Timeline2	P1Ca+15s	1	P1Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant642	N	Timeline2	P1Ca+15s	1	P1Ca	i<x;	958	240	92	442	4	4174	133	958	240	92	442	4	4174	133	1008	504	417	592	2	126916	592	1075	537	450	625	2	126882	625	2	4141	4766	75.28	81.18
Participant642	N	Timeline2	P1Ca+15s	1	P1Ca	int i = 0;	542	135	67	250	4	1258	67	467	156	67	250	3	1258	67	542	135	67	250	4	123999	67	650	162	75	283	4	123982	83	0	3858	4141	85.27	75.28
Participant642	N	Timeline2	P1Ca+15s	1	P1Ca	L01-F	1600	133	75	200	12	233	75	1508	137	75	200	11	233	75	2566	855	633	1283	3	122974	650	2650	883	658	1333	3	122966	658	3	9932	3858	117.16	85.27
Participant642	N	Timeline2	P1Ca+15s	1	P1Ca	L02-F	2008	183	67	442	11	1258	67	1933	193	67	442	10	1258	67	2416	483	67	1217	5	123999	67	2525	505	75	1225	5	123982	83	4	3858	4766	85.27	81.18
Participant642	N	Timeline2	P1Ca+15s	1	P1Ca	L03-F	4110	179	67	467	23	1658	375	3733	196	75	467	19	1658	375	4943	706	67	1600	7	124399	808	5184	741	67	1683	7	124366	842	9	4766	4999	81.18	71.52
Participant642	N	Timeline2	P1Ca+15s	1	P1Ca	L04-F	1841	115	67	225	16	5033	133	1516	126	67	225	12	5033	133	2700	900	883	908	3	127774	908	2775	925	917	942	3	127740	942	5	4999		71.52	
Participant642	N	Timeline2	P1Ca+15s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant642	N	Timeline2	P1Ca+15s	1	P1Ca	P1-Whole-F	9559	154	67	467	62	233	75	8691	167	67	467	52	233	75	14767	14767	14767	14767	1	122974	14767	14775	14775	14775	14775	1	122966	14775	28				
Participant642	N	Timeline2	P1Ca+15s	1	P1Ca	value-L03	1133	283	125	467	4	1658	375	1133	283	125	467	4	1658	375	1142	381	167	600	3	124399	375	1342	447	250	683	3	124366	408	1	6682		135.39	
Participant642	N	Timeline2	P1Ca+15s	1	P1Ca	value-L04	550	137	108	167	4	5324	142	550	137	108	167	4	5324	142	550	137	108	167	4	128065	142	692	173	125	208	4	128015	192	0	5274	8699	279.26	197.4
Participant131	Y	Timeline6	P1Ca+15s	1	P1Ca	i++	475	237	175	300	2	6186	175	300	300	300	300	1	6394	300	508	508	508	508	1	167621	508	508	508	508	508	1	167621	508	0				
Participant131	Y	Timeline6	P1Ca+15s	1	P1Ca	i<x;	775	155	92	300	5	5378	108	667	167	92	300	4	7419	300	983	246	108	417	4	166813	108	1067	267	108	433	4	166813	108	0	7894	7719	39.39	39.73
Participant131	Y	Timeline6	P1Ca+15s	1	P1Ca	int i = 0;	1120	140	20	233	8	0	20	875	175	83	233	5	2811	233	1153	165	75	233	7	161435	203	1295	185	75	275	7	161435	203	0	2770	203	119.17	208.56
Participant131	Y	Timeline6	P1Ca+15s	1	P1Ca	L01-F	2233	172	67	375	13	245	92	1983	180	67	375	11	245	92	2525	421	117	1208	6	161680	1208	2641	440	133	1250	6	161638	1250	3	203	2511	208.56	30.61
Participant131	Y	Timeline6	P1Ca+15s	1	P1Ca	L02-F	2620	164	20	300	16	0	20	2092	190	83	300	11	2520	250	3061	278	75	525	11	161435	203	3211	292	75	533	11	161435	203	1	2511	203	30.61	208.56
Participant131	Y	Timeline6	P1Ca+15s	1	P1Ca	L03-F	1433	159	108	267	9	6786	108	800	160	133	192	5	7728	167	1600	267	125	558	6	168221	558	1691	282	125	558	6	168221	558	1	7719	7894	39.73	39.39
Participant131	Y	Timeline6	P1Ca+15s	1	P1Ca	L04-F	2215	185	6	375	12	9319	158	1983	198	100	375	10	9319	158	3256	651	6	1517	5	170754	158	3423	685	23	1575	5	170745	167	3	9969	10244	57.43	92.89
Participant131	Y	Timeline6	P1Ca+15s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant131	Y	Timeline6	P1Ca+15s	1	P1Ca	P1-Whole-F	9359	170	6	525	55	0	20	7716	184	67	525	42	245	92	14408	7204	1453	12955	2	161435	1453	14425	7213	1453	12972	2	161435	1453	23	2028		88.29	
Participant131	Y	Timeline6	P1Ca+15s	1	P1Ca	value-L03	267	133	108	158	2	6786	108	158	158	158	158	1	10269	158	267	133	108	158	2	168221	108	292	146	108	183	2	168221	108	0	10244	6894	92.89	84.8
Participant131	Y	Timeline6	P1Ca+15s	1	P1Ca	value-L04	450	150	100	208	3	10636	142	450	150	100	208	3	10636	142	458	229	142	317	2	172070	142	533	267	183	350	2	172029	183	1	10594		123.65	
Participant751	Y	Timeline1	P1Ca+15s	1	P1Ca	i++	937	134	45	192	7	2198	183	892	149	83	192	6	2198	183	970	162	125	192	6	133538	183	1137	189	150	225	6	133496	225	0	2156	2381	104.46	276.97
Participant751	Y	Timeline1	P1Ca+15s	1	P1Ca	i<x;	4333	188	67	417	23	2064	92	2967	175	67	417	17	2064	92	5641	1410	92	2933	4	133404	92	5733	1433	108	2950	4	133388	108	7		2156		104.46
Participant751	Y	Timeline1	P1Ca+15s	1	P1Ca	int i = 0;	1581	198	67	283	8	0	206	1142	228	183	283	5	2406	258	1656	276	67	733	6	131340	206	1723	287	67	733	6	131340	206	1	2381	2664	276.97	83.32
Participant751	Y	Timeline1	P1Ca+15s	1	P1Ca	L01-F	1641	205	100	383	8	273	100	1258	180	100	325	7	273	100	1800	600	375	825	3	131613	600	1875	625	400	858	3	131596	617	3	1131	873	70.52	133.17
Participant751	Y	Timeline1	P1Ca+15s	1	P1Ca	L02-F	7659	187	45	417	41	0	206	5808	187	67	417	31	1556	158	9734	1217	125	4408	8	131340	206	9876	1234	150	4433	8	131340	206	14	1531	2664	139.18	83.32
Participant751	Y	Timeline1	P1Ca+15s	1	P1Ca	L03-F	1117	160	83	225	7	2873	117	1000	167	83	225	6	3039	225	1275	319	167	533	4	134213	392	1408	352	183	575	4	134179	425	1	12122	3264	224.42	112.19
Participant751	Y	Timeline1	P1Ca+15s	1	P1Ca	L04-F	258	129	83	175	2	12797	175	258	129	83	175	2	12797	175	283	283	283	283	1	144137	283	333	333	333	333	1	144087	333	1		13080		174.42
Participant751	Y	Timeline1	P1Ca+15s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant751	Y	Timeline1	P1Ca+15s	1	P1Ca	P1-Whole-F	11176	180	45	417	62	0	206	8824	176	67	417	50	273	100	14717	7358	873	13844	2	131340	873	14742	7371	873	13869	2	131340	873	29	1131	873	70.52	133.17
Participant751	Y	Timeline1	P1Ca+15s	1	P1Ca	value-L03	533	178	117	225	3	2873	117	417	208	192	225	2	3039	225	583	292	192	392	2	134213	392	658	329	233	425	2	134179	425	0	12122	3264	224.42	112.19
Participant751	Y	Timeline1	P1Ca+15s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant459	Y	Timeline2	P1Ca+15s	1	P1Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant459	Y	Timeline2	P1Ca+15s	1	P1Ca	i<x;	733	147	100	233	5	211	117	283	142	117	167	2	211	117	958	319	117	608	3	124872	117	1033	344	175	608	3	124814	175	0				
Participant459	Y	Timeline2	P1Ca+15s	1	P1Ca	int i = 0;	983	123	67	217	8	1519	100	800	133	67	217	6	1519	100	1367	342	67	867	4	126181	867	1450	362	100	883	4	126164	883	1				
Participant459	Y	Timeline2	P1Ca+15s	1	P1Ca	L01-F	1183	118	75	200	10	627	117	1067	119	75	200	9	811	83	2158	540	108	1075	4	125289	825	2216	554	117	1092	4	125272	842	1				
Participant459	Y	Timeline2	P1Ca+15s	1	P1Ca	L02-F	1750	135	67	233	13	211	117	1233	137	67	217	9	211	117	2516	359	67	867	7	124872	117	2683	383	100	883	7	124814	175	1				
Participant459	Y	Timeline2	P1Ca+15s	1	P1Ca	L03-F	292	146	117	175	2	7527	175	0	0			0			292	146	117	175	2	132188	175	308	154	133	175	2	132188	175	0				
Participant459	Y	Timeline2	P1Ca+15s	1	P1Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant459	Y	Timeline2	P1Ca+15s	1	P1Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant459	Y	Timeline2	P1Ca+15s	1	P1Ca	P1-Whole-F	4849	131	67	233	37	211	117	3450	128	67	217	27	211	117	13564	4521	2675	7491	3	124872	7491	13656	4552	2675	7549	3	124814	7549	2				
Participant459	Y	Timeline2	P1Ca+15s	1	P1Ca	value-L03	0	0			0			0	0			0			0	0			0							0			0				
Participant459	Y	Timeline2	P1Ca+15s	1	P1Ca	value-L04	0	0			0			0	0			0			0	0			0							0			0				
