Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant611	Y	Timeline4	P3Ca	1	P3Ca	Ai<x;	1384	198	67	325	7	0	275	1108	185	67	325	6	13308	325	1442	240	67	400	6	304772	275	1584	264	100	417	6	304772	275	1	13249	14699	145.37	104.06
Participant611	Y	Timeline4	P3Ca	1	P3Ca	Aint i = 0;	800	160	133	225	5	1567	133	667	167	133	225	4	1567	133	800	160	133	225	5	306339	133	1000	200	158	283	5	306306	167	0	1534	28073	161.06	123.92
Participant611	Y	Timeline4	P3Ca	1	P3Ca	Bi++	867	173	92	242	5	17924	150	867	173	92	242	5	17924	150	867	173	92	242	5	322696	150	967	193	108	267	5	322679	167	0	45563	18074	88.24	53.83
Participant611	Y	Timeline4	P3Ca	1	P3Ca	Bi<x;	4141	244	117	558	17	17107	167	3200	229	117	317	14	17107	167	4566	415	125	1117	11	321880	342	4916	447	142	1142	11	321863	358	1	45229	17449	270.61	135.49
Participant611	Y	Timeline4	P3Ca	1	P3Ca	Bint i = 0;	1741	193	75	283	9	20898	283	1425	204	150	283	7	20898	283	1941	388	150	767	5	325671	283	2100	420	175	767	5	325621	333	3	20848	21182	202.23	70.23
Participant611	Y	Timeline4	P3Ca	1	P3Ca	Ci++	358	119	108	133	3	65052	133	358	119	108	133	3	65052	133	392	196	117	275	2	369825	275	500	250	158	342	2	369758	342	0	64986	65327	103.33	353.08
Participant611	Y	Timeline4	P3Ca	1	P3Ca	Ci<x;	1717	156	75	225	11	25715	158	1600	160	75	225	10	25715	158	1916	383	75	533	5	330487	433	2016	403	125	550	5	330470	450	5	25698	26148	50.49	198.87
Participant611	Y	Timeline4	P3Ca	1	P3Ca	Cint i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca	1	P3Ca	j-L06	725	242	92	350	3	38097	283	442	221	92	350	2	42655	92	733	367	283	450	2	342869	283	758	379	283	475	2	342869	283	1	42630	38380	52.89	97.92
Participant611	Y	Timeline4	P3Ca	1	P3Ca	j-L07	2150	239	117	317	9	17332	117	2150	239	117	317	9	17332	117	2183	273	117	508	8	322105	117	2441	305	150	525	8	322071	150	0	45229	17449	270.61	135.49
Participant611	Y	Timeline4	P3Ca	1	P3Ca	j-L11	433	144	92	250	3	61753	92	183	92	92	92	2	61753	92	442	221	192	250	2	366525	192	475	237	208	267	2	366509	208	1	76001	61944	41.61	131.92
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L01-F	792	264	233	325	3	32314	233	467	233	233	233	2	32314	233	833	417	233	600	2	337086	600	917	458	258	658	2	337028	658	1	32256	44546	211.87	131.52
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L02-F	658	132	67	183	5	625	183	542	135	67	183	4	625	183	658	132	67	183	5	305398	183	792	158	83	200	5	305381	200	0	26865	13249	140.78	145.37
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L03-F	3225	179	67	325	18	0	275	2816	176	67	325	16	1342	192	3609	328	67	917	11	304772	275	4000	364	100	933	11	304772	275	4	6850	8400	209.91	103.97
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L04-F	8858	185	75	367	48	342	133	8058	187	75	367	43	342	133	10949	608	75	2033	18	305115	133	11474	637	92	2050	18	305106	142	18	8400	7658	103.97	115.89
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L06-F	10224	222	83	892	46	11899	150	8899	228	83	892	39	11899	150	12282	945	158	4091	13	316672	533	12640	972	175	4100	13	316663	542	24	15166	12433	170.42	115.5
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L07-F	7699	214	75	558	36	14974	75	6308	210	75	475	30	14974	75	9157	704	150	2533	13	319746	192	9566	736	167	2591	13	319713	225	10	19190	15166	58.33	170.42
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L08-F	4858	202	83	383	24	21207	208	4350	207	92	383	21	21207	208	5658	435	100	2250	13	325979	208	6091	469	125	2275	13	325954	233	7	21182	21415	70.23	91.11
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L09-F	5750	198	75	500	29	21748	250	4733	197	75	375	24	21748	250	6916	864	100	4466	8	326521	250	7208	901	108	4516	8	326471	300	13	54412	21998	252.45	144.48
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L10-F	4583	229	83	783	20	21457	150	3241	191	83	308	17	21457	150	5641	627	83	3000	9	326229	150	5941	660	108	3050	9	326187	192	7	21415	57645	91.11	50.34
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L11-F	433	144	92	250	3	61753	92	183	92	92	92	2	61753	92	442	221	192	250	2	366525	192	475	237	208	267	2	366509	208	1	76001	61944	41.61	131.92
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L13-F	958	192	142	233	5	24523	142	958	192	142	233	5	24523	142	1092	273	167	475	4	329295	475	1242	310	192	517	4	329254	517	0	63836	24998	213.48	73.85
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L14-F	1117	140	67	208	8	25023	175	1117	140	67	208	8	25023	175	1233	247	108	675	5	329795	675	1392	278	117	700	5	329770	700	2	24998	25698	73.85	50.49
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L15-F	2075	148	75	225	14	25715	158	1958	151	75	225	13	25715	158	2483	621	75	1275	4	330487	433	2583	646	125	1292	4	330470	450	7	25698	26148	50.49	198.87
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L16-F	383	192	150	233	2	78784	150	383	192	150	233	2	78784	150	433	433	433	433	1	383557	433	475	475	475	475	1	383515	475	1	78743		101.37	
Participant611	Y	Timeline4	P3Ca	1	P3Ca	L17-F	0	0			0			0	0			0			0	0			0							0			0				
Participant611	Y	Timeline4	P3Ca	1	P3Ca	numbers-L01	325	325	325	325	1	32589	325	0	0			0			325	325	325	325	1	337361	325	367	367	367	367	1	337320	367	0	32547		150.53	
Participant611	Y	Timeline4	P3Ca	1	P3Ca	numbers-L03	167	83	75	92	2	35972	75	167	83	75	92	2	35972	75	167	83	75	92	2	340744	75	192	96	92	100	2	340728	92	0		36047		194.55
Participant611	Y	Timeline4	P3Ca	1	P3Ca	numbers-L04	2766	213	150	333	13	2217	150	2766	213	150	333	13	2217	150	3008	273	150	550	11	306989	150	3366	306	192	592	11	306948	192	1	2175	2367	143.09	201.16
Participant611	Y	Timeline4	P3Ca	1	P3Ca	numbers-L06	2041	204	158	283	10	15207	192	2041	204	158	283	10	15207	192	2150	239	158	533	9	319980	192	2450	272	175	567	9	319938	233	0	15166	15399	170.42	147.43
Participant611	Y	Timeline4	P3Ca	1	P3Ca	numbers-L08	1633	181	100	375	9	21207	208	1467	183	100	375	8	21207	208	1675	209	100	608	8	325979	208	1950	244	125	650	8	325954	233	1	21182	21415	70.23	91.11
Participant611	Y	Timeline4	P3Ca	1	P3Ca	numbers-L09a	1500	214	92	350	7	21748	250	1408	235	100	350	6	21748	250	1583	264	100	375	6	326521	250	1775	296	108	392	6	326471	300	0	60703	21998	219.79	144.48
Participant611	Y	Timeline4	P3Ca	1	P3Ca	numbers-L09b	1900	173	92	367	11	22848	150	1475	184	92	367	8	54453	192	2208	315	142	825	7	327621	150	2450	350	142	892	7	327621	150	3	54412	22998	252.45	50.28
Participant611	Y	Timeline4	P3Ca	1	P3Ca	numbers-L10	3091	281	117	783	11	23215	258	1750	219	117	292	8	23215	258	3491	436	175	1875	8	327987	258	3825	478	192	1916	8	327954	292	1	23182	23473	255.52	128.02
Participant611	Y	Timeline4	P3Ca	1	P3Ca	numbers-L15	683	171	75	225	4	25923	225	683	171	75	225	4	25923	225	683	171	75	225	4	330695	225	842	210	125	275	4	330645	275	0	25873	26148	153.97	198.87
Participant611	Y	Timeline4	P3Ca	1	P3Ca	numbers-L16	233	233	233	233	1	78984	233	233	233	233	233	1	78984	233	233	233	233	233	1	383757	233	283	283	283	283	1	383707	283	0	78934		132.39	
Participant611	Y	Timeline4	P3Ca	1	P3Ca	P3-Whole-F	60352	201	67	892	301	0	275	51645	199	67	892	260	342	133	81850	81850	81850	81850	1	304772	81850	81850	81850	81850	81850	1	304772	81850	183				
Participant611	Y	Timeline4	P3Ca	1	P3Ca	temp-L08	1475	246	92	383	6	53945	92	1475	246	92	383	6	53945	92	1641	328	200	467	5	358718	467	1800	360	233	508	5	358676	508	0	53904	54412	93.94	252.45
Participant611	Y	Timeline4	P3Ca	1	P3Ca	temp-L10	900	150	83	225	6	21457	150	900	150	83	225	6	21457	150	900	150	83	225	6	326229	150	1092	182	100	275	6	326187	192	0	21415	23182	91.11	255.52
Participant214	N	Timeline3	P3Ca	1	P3Ca	Ai++	2366	296	92	425	8	9275	425	2100	300	92	425	7	9275	425	2383	397	92	733	6	487058	425	2516	419	100	750	6	487033	450	2	9250	9700	107.37	329.64
Participant214	N	Timeline3	P3Ca	1	P3Ca	Ai<x;	8491	197	75	433	43	8592	183	7716	198	75	433	39	8592	183	9982	434	83	2000	23	486374	658	10574	460	100	2016	23	486349	683	13	8567	9250	134.06	107.37
Participant214	N	Timeline3	P3Ca	1	P3Ca	Aint i = 0;	9274	281	100	1567	33	5317	150	8599	277	100	1567	31	5317	150	9732	487	108	1750	20	483100	150	10233	512	125	1775	20	483083	167	10	7909	5467	84.71	93.72
Participant214	N	Timeline3	P3Ca	1	P3Ca	Bi++	233	117	67	167	2	57771	67	233	117	67	167	2	57771	67	233	117	67	167	2	535553	67	292	146	100	192	2	535520	100	0	119139		79.39	
Participant214	N	Timeline3	P3Ca	1	P3Ca	Bi<x;	4675	223	67	1275	21	46722	75	3950	219	67	1275	18	46722	75	5066	390	67	1533	13	524504	75	5408	416	83	1567	13	524487	92	2	49646	50638	196.55	245.67
Participant214	N	Timeline3	P3Ca	1	P3Ca	Bint i = 0;	5291	230	92	650	23	37389	233	4716	225	92	650	21	37389	233	5416	301	92	933	18	515172	233	5883	327	100	967	18	515130	275	4	37348	37623	90.13	105.17
Participant214	N	Timeline3	P3Ca	1	P3Ca	Ci++	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca	1	P3Ca	Ci<x;	83	83	83	83	1	74244	83	83	83	83	83	1	74244	83	83	83	83	83	1	552026	83	92	92	92	92	1	552018	92	0	74236		30.01	
Participant214	N	Timeline3	P3Ca	1	P3Ca	Cint i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca	1	P3Ca	j-L06	517	172	125	267	3	102541	125	250	125	125	125	2	102541	125	517	172	125	267	3	580324	125	575	192	150	267	3	580290	158	0	102508	102666	90.23	94.16
Participant214	N	Timeline3	P3Ca	1	P3Ca	j-L07	692	173	67	283	4	50355	283	575	192	67	283	3	50355	283	692	173	67	283	4	528137	283	758	190	83	300	4	528120	300	0	115890	50638	103.88	245.67
Participant214	N	Timeline3	P3Ca	1	P3Ca	j-L11	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca	1	P3Ca	L01-F	1558	173	83	292	9	1484	117	1308	187	117	292	7	1484	117	1758	293	117	433	6	479267	117	1950	325	158	467	6	479225	158	2	1443	1601	122.74	38.37
Participant214	N	Timeline3	P3Ca	1	P3Ca	L02-F	5816	201	75	383	29	3643	208	4858	202	75	383	24	3893	92	6366	374	133	1542	17	481425	1542	6883	405	150	1542	17	481425	1542	8	5467	5809	93.72	241.33
Participant214	N	Timeline3	P3Ca	1	P3Ca	L03-F	23831	241	75	1567	99	5317	150	21248	239	75	1567	89	5317	150	27189	663	83	3341	41	483100	150	28206	688	100	3366	41	483083	167	40	5809	5467	241.33	93.72
Participant214	N	Timeline3	P3Ca	1	P3Ca	L04-F	9883	210	75	383	47	9984	250	8624	210	75	383	41	9984	250	11407	475	92	1908	24	487766	1908	12241	510	108	1942	24	487733	1942	18	9950	12708	205.37	261.14
Participant214	N	Timeline3	P3Ca	1	P3Ca	L05-F	392	196	150	242	2	90759	150	392	196	150	242	2	90759	150	433	433	433	433	1	568541	433	442	442	442	442	1	568533	442	0	90751	91192	32.03	74.4
Participant214	N	Timeline3	P3Ca	1	P3Ca	L06-F	18982	226	67	683	84	26982	108	16065	217	67	675	74	26982	108	22498	865	92	4266	26	504764	108	23181	892	133	4275	26	504739	133	33	30465	37348	33.28	90.13
Participant214	N	Timeline3	P3Ca	1	P3Ca	L07-F	12899	239	67	1275	54	37389	233	11357	242	67	1275	47	37389	233	14257	594	67	3300	24	515172	233	14807	617	92	3350	24	515130	275	21	37348	37623	90.13	105.17
Participant214	N	Timeline3	P3Ca	1	P3Ca	L08-F	9132	223	67	800	41	37656	142	7324	209	67	800	35	37656	142	11232	702	108	2775	16	515438	308	11649	728	117	2825	16	515405	342	12	37623	58037	105.17	378.98
Participant214	N	Timeline3	P3Ca	1	P3Ca	L09-F	7249	290	83	1658	25	58937	267	5441	247	83	1658	22	58937	267	8383	931	150	3941	9	536720	950	8549	950	158	3975	9	536686	983	7	58904	127164	60.34	58.24
Participant214	N	Timeline3	P3Ca	1	P3Ca	L10-F	967	161	133	200	6	63937	133	825	165	133	200	5	63937	133	983	197	133	358	5	541719	133	1133	227	150	400	5	541702	150	1	125572	64070	115.97	48.06
Participant214	N	Timeline3	P3Ca	1	P3Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca	1	P3Ca	L12-F	283	142	67	217	2	38206	217	67	67	67	67	1	163793	67	283	142	67	217	2	515988	217	292	146	75	217	2	515988	217	0	163785		34.35	
Participant214	N	Timeline3	P3Ca	1	P3Ca	L13-F	6558	212	67	492	31	68011	92	4091	205	75	492	20	68011	92	8491	772	92	2691	11	545794	92	8749	795	108	2716	11	545777	108	4	176984	132430	155.44	278.63
Participant214	N	Timeline3	P3Ca	1	P3Ca	L14-F	3633	135	67	267	27	73219	217	2575	136	67	267	19	73219	217	5866	1173	92	2866	5	551001	1017	5999	1200	108	2866	5	550951	1067	4	180050	74236	109.23	30.01
Participant214	N	Timeline3	P3Ca	1	P3Ca	L15-F	83	83	83	83	1	74244	83	83	83	83	83	1	74244	83	83	83	83	83	1	552026	83	92	92	92	92	1	552018	92	0	74236		30.01	
Participant214	N	Timeline3	P3Ca	1	P3Ca	L16-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca	1	P3Ca	L17-F	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca	1	P3Ca	numbers-L01	167	167	167	167	1	19133	167	167	167	167	167	1	19133	167	167	167	167	167	1	496915	167	200	200	200	200	1	496882	200	0	19099	19299	217.29	129.16
Participant214	N	Timeline3	P3Ca	1	P3Ca	numbers-L03	2583	185	75	317	14	8800	200	2583	185	75	317	14	8800	200	2608	217	150	342	12	486583	200	2925	244	183	367	12	486558	225	2	8775	12308	127.01	57.04
Participant214	N	Timeline3	P3Ca	1	P3Ca	numbers-L04	1717	215	125	383	8	10958	142	1333	222	125	383	6	12325	383	1725	246	142	383	7	488741	142	1900	271	142	400	7	488741	142	1	12308	12708	57.04	261.14
Participant214	N	Timeline3	P3Ca	1	P3Ca	numbers-L06	4141	188	75	375	22	26982	108	3983	190	75	375	21	26982	108	4483	320	75	950	14	504764	108	4808	343	108	975	14	504739	133	5	109749	42055	91.52	45.47
Participant214	N	Timeline3	P3Ca	1	P3Ca	numbers-L08	2883	192	67	800	15	37898	67	2466	206	67	800	12	52054	142	3441	313	67	1567	11	515680	67	3758	342	83	1608	11	515663	83	0	63003	52196	67.52	95.33
Participant214	N	Timeline3	P3Ca	1	P3Ca	numbers-L09a	5216	522	225	1658	10	58937	267	3408	487	225	1658	7	58937	267	5433	1087	225	3266	5	536720	950	5558	1112	275	3291	5	536686	983	2	58904	127164	60.34	58.24
Participant214	N	Timeline3	P3Ca	1	P3Ca	numbers-L09b	1150	128	83	183	9	60262	150	1150	128	83	183	9	60262	150	1567	261	108	508	6	538044	150	1700	283	150	525	6	538028	167	0	60245	60412	62.33	56.2
Participant214	N	Timeline3	P3Ca	1	P3Ca	numbers-L10	967	161	133	200	6	63937	133	825	165	133	200	5	63937	133	983	197	133	358	5	541719	133	1133	227	150	400	5	541702	150	1	125572	64070	115.97	48.06
Participant214	N	Timeline3	P3Ca	1	P3Ca	numbers-L15	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca	1	P3Ca	numbers-L16	0	0			0			0	0			0			0	0			0							0			0				
Participant214	N	Timeline3	P3Ca	1	P3Ca	P3-Whole-F	146378	218	67	1658	671	0	126	121862	216	67	1658	564	843	308	197521	15194	318	48187	13	477782	318	197954	15227	318	48254	13	477782	318	345	776	40331	489.08	75.19
Participant214	N	Timeline3	P3Ca	1	P3Ca	temp-L08	1733	289	108	500	6	51013	500	1233	247	108	425	5	51738	217	1958	392	108	942	5	528795	942	2058	412	125	958	5	528779	958	0	50996	58904	48.99	60.34
Participant214	N	Timeline3	P3Ca	1	P3Ca	temp-L10	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P3Ca	1	P3Ca	Ai++	517	258	175	342	2	20001	342	517	258	175	342	2	20001	342	517	258	175	342	2	443196	342	542	271	183	358	2	443179	358	0	19984	21225	56.13	192.26
Participant900	N	Timeline4	P3Ca	1	P3Ca	Ai<x;	11899	220	67	1025	54	12135	175	11416	224	67	1025	51	12135	175	13432	584	100	2391	23	435330	175	14065	612	133	2408	23	435296	208	23	12101	12926	132.28	81.1
Participant900	N	Timeline4	P3Ca	1	P3Ca	Aint i = 0;	5749	213	100	525	27	9202	200	4066	203	100	525	20	9202	200	6133	472	200	1000	13	432397	200	6458	497	225	1058	13	432363	233	11	9168	9402	78.47	48.32
Participant900	N	Timeline4	P3Ca	1	P3Ca	Bi++	1050	350	75	758	3	33871	758	1050	350	75	758	3	33871	758	1050	350	75	758	3	457066	758	1092	364	92	775	3	457049	775	0				
Participant900	N	Timeline4	P3Ca	1	P3Ca	Bi<x;	3058	161	75	325	19	32946	167	3058	161	75	325	19	32946	167	3408	243	92	817	14	456141	167	3708	265	100	850	14	456124	183	2	33537	33112	238.84	92.66
Participant900	N	Timeline4	P3Ca	1	P3Ca	Bint i = 0;	4900	213	67	483	23	28546	67	4558	217	67	483	21	28546	67	5099	364	67	1125	14	451741	67	5458	390	83	1167	14	451725	83	8	28530	28613	36.67	89.31
Participant900	N	Timeline4	P3Ca	1	P3Ca	Ci++	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P3Ca	1	P3Ca	Ci<x;	1050	175	108	225	6	43303	183	1050	175	108	225	6	43303	183	1200	300	183	433	4	466498	183	1366	342	250	492	4	466431	250	0	43236	102964	217.4	70.54
Participant900	N	Timeline4	P3Ca	1	P3Ca	Cint i = 0;	167	167	167	167	1	101064	167	167	167	167	167	1	101064	167	167	167	167	167	1	524259	167	233	233	233	233	1	524192	233	0				
Participant900	N	Timeline4	P3Ca	1	P3Ca	j-L06	733	147	75	267	5	25183	117	733	147	75	267	5	25183	117	775	194	117	267	4	448378	117	858	215	133	283	4	448362	133	0	35071	25300	92.24	34.59
Participant900	N	Timeline4	P3Ca	1	P3Ca	j-L07	992	142	75	267	7	37187	75	992	142	75	267	7	37187	75	1133	189	83	392	6	460382	392	1258	210	100	433	6	460340	433	0	37145	81016	143.34	36.37
Participant900	N	Timeline4	P3Ca	1	P3Ca	j-L11	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P3Ca	1	P3Ca	L01-F	3924	245	150	433	16	611	325	3924	245	150	433	16	611	325	4100	373	150	1208	11	423806	1208	4449	404	192	1242	11	423772	1242	5	2252	1819	135.65	81.65
Participant900	N	Timeline4	P3Ca	1	P3Ca	L02-F	11316	206	75	617	55	3969	183	10466	205	75	617	51	3969	183	13107	524	83	2150	25	427164	1100	13790	552	92	2175	25	427130	1133	22	3935	5069	95.83	58.15
Participant900	N	Timeline4	P3Ca	1	P3Ca	L03-F	18498	218	67	1025	85	9202	200	16332	218	67	1025	75	9202	200	21348	762	100	3066	28	432397	200	22214	793	133	3100	28	432363	233	38	9168	9402	78.47	48.32
Participant900	N	Timeline4	P3Ca	1	P3Ca	L04-F	642	160	67	350	4	15293	67	642	160	67	350	4	15293	67	675	225	92	350	3	438488	233	800	267	100	417	3	438438	283	0	15243	15526	249.59	247.88
Participant900	N	Timeline4	P3Ca	1	P3Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P3Ca	1	P3Ca	L06-F	5750	164	75	392	35	24025	175	5750	164	75	392	35	24025	175	7099	394	117	1133	18	447220	175	7574	421	133	1150	18	447145	250	8	23950	24200	258.69	72.58
Participant900	N	Timeline4	P3Ca	1	P3Ca	L07-F	9007	200	67	758	45	28546	67	8666	202	67	758	43	28546	67	10499	477	67	2125	22	451741	67	10966	498	83	2142	22	451725	83	14	28530	28613	36.67	89.31
Participant900	N	Timeline4	P3Ca	1	P3Ca	L08-F	8074	188	75	483	43	27591	100	8074	188	75	483	43	27591	100	9416	523	75	1300	18	450786	100	9907	550	92	1342	18	450770	117	11	81208	36529	175.87	51.54
Participant900	N	Timeline4	P3Ca	1	P3Ca	L09-F	3408	170	67	358	20	236	125	2958	164	67	358	18	236	125	4366	437	67	1050	10	423431	125	4733	473	83	1067	10	423314	242	4	119	361	422.96	459.87
Participant900	N	Timeline4	P3Ca	1	P3Ca	L10-F	767	256	175	325	3	40203	175	767	256	175	325	3	40203	175	783	392	175	608	2	463398	175	842	421	192	650	2	463382	192	1	40187	40378	35.35	75.59
Participant900	N	Timeline4	P3Ca	1	P3Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P3Ca	1	P3Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P3Ca	1	P3Ca	L13-F	850	142	67	292	6	41395	67	850	142	67	292	6	41395	67	900	225	117	292	4	464590	233	1075	269	133	358	4	464565	258	1	41370	41628	46.95	39.83
Participant900	N	Timeline4	P3Ca	1	P3Ca	L14-F	1225	153	92	225	8	42345	92	1225	153	92	225	8	42345	92	1675	279	100	892	6	465540	892	1900	317	117	908	6	465523	908	1	100514	43236	162.84	217.4
Participant900	N	Timeline4	P3Ca	1	P3Ca	L15-F	1216	174	108	225	7	43303	183	1216	174	108	225	7	43303	183	1566	522	183	950	3	466498	183	1716	572	250	975	3	466431	250	0	43236	102964	217.4	70.54
Participant900	N	Timeline4	P3Ca	1	P3Ca	L16-F	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P3Ca	1	P3Ca	L17-F	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P3Ca	1	P3Ca	numbers-L01	1275	255	175	325	5	611	325	1275	255	175	325	5	611	325	1275	255	175	325	5	423806	325	1450	290	217	358	5	423772	358	0	1602	936	206.89	190.36
Participant900	N	Timeline4	P3Ca	1	P3Ca	numbers-L03	3650	228	67	525	16	12135	175	3466	231	67	525	15	12135	175	3666	244	100	525	15	435330	175	4174	278	142	542	15	435296	208	1	12101	21475	132.28	111.09
Participant900	N	Timeline4	P3Ca	1	P3Ca	numbers-L04	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P3Ca	1	P3Ca	numbers-L06	1633	163	92	350	10	24025	175	1633	163	92	350	10	24025	175	1658	184	92	392	9	447220	175	1925	214	117	400	9	447145	250	1	23950	24200	258.69	72.58
Participant900	N	Timeline4	P3Ca	1	P3Ca	numbers-L08	2042	170	100	250	12	38754	225	2042	170	100	250	12	38754	225	2166	241	142	442	9	461949	225	2416	268	167	475	9	461932	242	1	81908	38979	227.2	50.9
Participant900	N	Timeline4	P3Ca	1	P3Ca	numbers-L09a	825	165	67	358	5	28463	67	825	165	67	358	5	28463	67	1017	254	67	417	4	451658	67	1116	279	83	433	4	451641	83	0	39978	28530	246.3	36.67
Participant900	N	Timeline4	P3Ca	1	P3Ca	numbers-L09b	1358	194	92	358	7	236	125	1000	167	92	267	6	236	125	1358	194	92	358	7	423431	125	1691	242	108	375	7	423314	242	0	119	361	422.96	459.87
Participant900	N	Timeline4	P3Ca	1	P3Ca	numbers-L10	767	256	175	325	3	40203	175	767	256	175	325	3	40203	175	783	392	175	608	2	463398	175	842	421	192	650	2	463382	192	1	40187	40378	35.35	75.59
Participant900	N	Timeline4	P3Ca	1	P3Ca	numbers-L15	167	167	167	167	1	102531	167	167	167	167	167	1	102531	167	167	167	167	167	1	525726	167	225	225	225	225	1	525667	225	0	102472		189.07	
Participant900	N	Timeline4	P3Ca	1	P3Ca	numbers-L16	0	0			0			0	0			0			0	0			0							0			0				
Participant900	N	Timeline4	P3Ca	1	P3Ca	P3-Whole-F	81020	198	37	1025	410	236	125	76217	197	67	1025	386	236	125	106923	26731	767	101778	4	423431	2300	107148	26787	767	101820	4	423314	2416	246	119	2536	422.96	153.34
Participant900	N	Timeline4	P3Ca	1	P3Ca	temp-L08	3783	223	75	483	17	36354	175	3783	223	75	483	17	36354	175	4033	403	75	658	10	459549	175	4275	427	92	700	10	459532	192	2	81208	36529	175.87	51.54
Participant900	N	Timeline4	P3Ca	1	P3Ca	temp-L10	0	0			0			0	0			0			0	0			0							0			0				
Participant469	N	Timeline2	P3Ca	1	P3Ca	Ai++	842	210	125	375	4	15221	125	842	210	125	375	4	15221	125	958	319	217	375	3	333774	367	1008	336	242	392	3	333766	375	0	16029		34.23	
Participant469	N	Timeline2	P3Ca	1	P3Ca	Ai<x;	1367	137	67	225	10	772	75	1367	137	67	225	10	772	75	1767	221	75	725	8	319325	75	2008	251	92	758	8	319292	108	1	4347		351.83	
Participant469	N	Timeline2	P3Ca	1	P3Ca	Aint i = 0;	1383	115	67	175	12	1364	83	1383	115	67	175	12	1364	83	1525	169	67	542	9	319917	158	1850	206	83	567	9	319884	192	1	3322	11430	285.63	53.27
Participant469	N	Timeline2	P3Ca	1	P3Ca	Bi++	633	158	108	233	4	62616	125	633	158	108	233	4	62616	125	741	371	233	508	2	381169	508	792	396	267	525	2	381152	525	0		63124		38.17
Participant469	N	Timeline2	P3Ca	1	P3Ca	Bi<x;	3066	161	75	400	19	23178	92	2608	163	75	400	16	23178	92	3600	400	92	1708	9	341731	92	3741	416	108	1725	9	341715	108	4	29769	26620	65.49	33.5
Participant469	N	Timeline2	P3Ca	1	P3Ca	Bint i = 0;	3908	163	67	367	24	23378	67	3250	155	67	367	21	24662	100	4241	283	67	1566	15	341931	67	4666	311	100	1583	15	341890	108	5	28328	24762	72.6	70.86
Participant469	N	Timeline2	P3Ca	1	P3Ca	Ci++	0	0			0			0	0			0			0	0			0							0			0				
