Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	P2-Whole-F	6018	131	67	242	46	0	193	4375	125	67	242	35	235	100	15000	15000	15000	15000	1	203455	15000	15000	15000	15000	15000	1	203455	15000	14				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	total-L02	275	137	133	142	2	1543	133	275	137	133	142	2	1543	133	275	137	133	142	2	204998	133	317	158	158	158	2	204973	158	0				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	total-L07b	325	81	67	100	4	6659	75	158	79	75	83	2	6659	75	842	421	75	767	2	210114	75	892	446	108	783	2	210081	108	0		7842		269.55
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	total-L13	217	217	217	217	1	10209	217	0	0			0			217	217	217	217	1	213664	217	217	217	217	217	1	213664	217	0				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	values-L01	108	108	108	108	1	1968	108	108	108	108	108	1	1968	108	108	108	108	108	1	205423	108	142	142	142	142	1	205390	142	0	1935		92.97	
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	values-L05	217	108	83	133	2	12942	133	217	108	83	133	2	12942	133	217	108	83	133	2	216397	133	292	146	117	175	2	216355	175	0				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	values-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant758	N	Timeline5	P2Ca+15s	1	P2Ca	values-L07	100	100	100	100	1	6826	100	100	100	100	100	1	6826	100	100	100	100	100	1	210281	100	125	125	125	125	1	210256	125	0				
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	i++	133	133	133	133	1	5565	133	0	0			0			133	133	133	133	1	202749	133	175	175	175	175	1	202707	175	0	5523		225.64	
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	i<x;	1600	160	100	267	10	5057	117	1600	160	100	267	10	5057	117	1925	962	467	1458	2	202241	467	1958	979	475	1483	2	202232	475	7	6748	5523	200.9	225.64
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	int i = 0;	683	171	117	225	4	4607	117	683	171	117	225	4	4607	117	725	242	133	367	3	201791	367	867	289	200	400	3	201757	400	1	4573	6748	59.78	200.9
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	L01-F	1642	164	83	242	10	324	175	1533	170	83	242	9	324	175	1941	971	508	1433	2	197508	1433	2025	1012	558	1467	2	197474	1467	7	291	9031	112.26	355.07
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	L02-F	1333	148	92	225	9	191	100	1241	155	100	225	8	191	100	1541	514	100	1333	3	197374	100	1641	547	133	1333	3	197341	133	6	157	291	186.98	112.26
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	L03-F	549	137	92	167	4	0	157	392	131	92	167	3	3382	133	624	312	157	467	2	197184	157	666	333	157	508	2	197184	157	2	3340	157	74.44	186.98
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	L04-F	500	125	83	183	4	3224	117	500	125	83	183	4	3224	117	575	287	117	458	2	200408	117	658	329	158	500	2	200366	158	2	3182	3340	298.15	74.44
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	L05-F	2575	161	100	267	16	4415	158	2441	163	100	267	15	4415	158	3125	1042	133	1708	3	201599	1283	3241	1080	200	1750	3	201591	1292	11	9031	9231	355.07	104.47
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	L06-F	2341	156	92	317	15	5898	150	2341	156	92	317	15	5898	150	3150	1050	175	2525	3	203082	450	3208	1069	200	2550	3	203074	458	6	5890	9431	40.97	34.49
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	L07-F	1125	141	67	217	8	5757	133	992	142	67	217	7	9448	117	1358	453	117	1108	3	202941	133	1408	469	133	1142	3	202941	133	3	9431	5890	34.49	40.97
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	L09-F	225	225	225	225	1	13448	225	225	225	225	225	1	13448	225	225	225	225	225	1	210632	225	258	258	258	258	1	210598	258	0		13673		73.98
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	L10-F	600	150	75	283	4	13314	75	600	150	75	283	4	13314	75	650	325	75	575	2	210498	75	733	367	133	600	2	210440	133	2	13256		361.03	
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	L13-F	167	167	167	167	1	14548	167	167	167	167	167	1	14548	167	167	167	167	167	1	211731	167	208	208	208	208	1	211690	208	0				
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	n-L02	225	225	225	225	1	2824	225	225	225	225	225	1	2824	225	225	225	225	225	1	200008	225	250	250	250	250	1	199983	250	0	2799	3049	73.35	80.61
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	n-L10b	283	283	283	283	1	13881	283	283	283	283	283	1	13881	283	283	283	283	283	1	211065	283	308	308	308	308	1	211040	308	0	13856	14164	79.65	95.31
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	P2-Whole-F	11056	154	67	317	72	0	157	10432	156	67	317	67	191	100	14714	14714	14714	14714	1	197184	14714	14714	14714	14714	14714	1	197184	14714	53				
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	total-L02	375	187	150	225	2	1974	150	375	187	150	225	2	1974	150	392	392	392	392	1	199158	392	425	425	425	425	1	199124	425	1	1940	2365	192.01	112.16
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	total-L07a	558	140	117	167	4	5757	133	425	142	117	167	3	9448	117	567	189	117	317	3	202941	133	617	206	133	350	3	202941	133	1	9431	5890	34.49	40.97
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	total-L07b	192	96	67	125	2	12514	67	192	96	67	125	2	12514	67	208	208	208	208	1	209698	208	258	258	258	258	1	209648	258	1	12464		167.67	
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	values-L01	592	197	150	233	3	682	233	592	197	150	233	3	682	233	617	308	233	383	2	197866	233	700	350	267	433	2	197833	267	1	649	916	130.6	171.17
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	values-L05	692	173	158	192	4	5198	158	692	173	158	192	4	5198	158	692	173	158	192	4	202382	158	825	206	183	242	4	202357	183	0	5173	5357	96.74	163.52
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	values-L06	933	156	92	225	6	5898	150	933	156	92	225	6	5898	150	1058	212	133	442	5	203082	150	1183	237	158	467	5	203074	158	0	5890	6048	40.97	147.04
Participant267	Y	Timeline1	P2Ca+15s	1	P2Ca	values-L07	375	187	158	217	2	12848	217	375	187	158	217	2	12848	217	408	408	408	408	1	210032	408	417	417	417	417	1	210023	417	0		13256		361.03
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	int i = 0;	117	117	117	117	1	12815	117	117	117	117	117	1	12815	117	117	117	117	117	1	219233	117	133	133	133	133	1	219216	133	0		12931		91.62
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	L01-F	4916	170	67	383	29	782	67	3958	172	67	383	23	782	67	6583	1317	67	3758	5	207201	67	6691	1338	83	3800	5	207184	83	15		849		35.54
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	L02-F	292	146	67	225	2	7340	225	292	146	67	225	2	7340	225	292	146	67	225	2	213758	225	358	179	75	283	2	213700	283	0	7282	7565	209.3	44.27
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	L03-F	383	192	83	300	2	11156	300	83	83	83	83	1	11606	83	533	533	533	533	1	217575	533	550	550	550	550	1	217558	550	0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	L04-F	575	144	83	225	4	12990	83	458	153	83	225	3	12990	83	792	792	792	792	1	219408	792	850	850	850	850	1	219350	850	0	12931		91.62	
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	L05-F	117	117	117	117	1	12815	117	117	117	117	117	1	12815	117	117	117	117	117	1	219233	117	133	133	133	133	1	219216	133	0		12931		91.62
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	L06-F	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	n-L02	67	67	67	67	1	10915	67	67	67	67	67	1	10915	67	67	67	67	67	1	217333	67	75	75	75	75	1	217325	75	0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	P2-Whole-F	6800	158	67	383	43	782	67	5200	158	67	383	33	782	67	10166	2541	67	5516	4	207201	67	10266	2566	83	5558	4	207184	83	16		849		35.54
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	total-L02	225	225	225	225	1	7340	225	225	225	225	225	1	7340	225	225	225	225	225	1	213758	225	283	283	283	283	1	213700	283	0	7282	7565	209.3	44.27
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	values-L01	1625	148	67	250	11	782	67	1217	135	67	225	9	782	67	1800	257	67	658	7	207201	67	2033	290	83	717	7	207184	83	3	3724	849	497.99	35.54
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	values-L05	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	values-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant402	N	Timeline1	P2Ca+15s	1	P2Ca	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	i<x;	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	int i = 0;	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	L01-F	4358	168	75	442	26	345	108	3975	166	75	442	24	345	108	6499	3250	667	5833	2	222711	667	6558	3279	708	5849	2	222670	708	11		1012		114.34
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	L02-F	2025	135	75	242	15	345	108	1933	138	75	242	14	345	108	4041	674	92	1750	6	222711	108	4225	704	142	1758	6	222670	150	2	1012	453	114.34	105.89
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	L03-F	1250	208	67	492	6	13410	150	1250	208	67	492	6	13410	150	1590	1590	1590	1590	1	235777	1590	1639	1639	1639	1639	1	235727	1639	3	13361		234.77	
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	L04-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	L05-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	L06-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	n-L02	458	115	83	158	4	10286	158	458	115	83	158	4	10286	158	767	256	92	517	3	232652	158	858	286	108	550	3	232610	200	0	10244	12611	294.39	57.57
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	P2-Whole-F	8391	158	67	492	53	3	67	7916	158	67	492	50	3	67	14997	14997	14997	14997	1	222370	14997	15000	15000	15000	15000	1	222366	15000	20				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	total-L02	633	127	92	225	5	345	108	542	135	92	225	4	345	108	633	127	92	225	5	222711	108	792	158	92	233	5	222670	150	0	1012	453	114.34	105.89
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	values-L01	392	131	100	175	3	837	175	392	131	100	175	3	837	175	442	221	175	267	2	223203	175	500	250	217	283	2	223161	217	0		1012		114.34
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	values-L05	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	values-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant323	N	Timeline3	P2Ca+15s	1	P2Ca	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	i<x;	1342	149	67	283	9	6186	117	1025	171	92	283	6	6186	117	1558	312	117	725	5	201350	117	1708	342	125	742	5	201317	150	3	7252	6302	90.21	244.51
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	int i = 0;	1341	192	75	267	7	8919	133	1125	187	75	267	6	8919	133	1466	293	133	533	5	204083	133	1675	335	183	542	5	204034	183	1	11902	9052	101.75	312.8
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	L01-F	1141	143	67	283	8	1311	158	983	140	67	283	7	2470	75	1225	204	125	400	6	196476	158	1408	235	142	417	6	196459	175	1	9052	4353	312.8	154.53
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	L02-F	1075	179	83	350	6	3619	100	1075	179	83	350	6	3619	100	1308	436	117	983	3	198784	208	1367	456	125	1025	3	198776	217	1	4353	9627	154.53	123.8
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	L03-F	558	140	67	200	4	5603	150	358	119	67	150	3	5603	150	1050	525	150	900	2	200767	150	1108	554	200	908	2	200717	200	0		5753		165.11
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	L04-F	857	107	15	150	8	5803	125	767	128	108	150	6	5803	125	1157	231	15	542	5	200967	333	1348	270	23	575	5	200917	383	0	5753	11902	165.11	101.75
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	L05-F	2883	170	67	283	17	6186	117	2350	181	75	283	13	6186	117	3708	530	117	1158	7	201350	117	3941	563	150	1175	7	201317	150	5	7252	6302	90.21	244.51
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	L06-F	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	L09-F	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	n-L02	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	P2-Whole-F	7006	152	15	350	46	1311	158	5850	158	67	350	37	2470	75	11672	2918	158	6224	4	196476	158	11781	2945	175	6233	4	196459	175	15	10044	9844	342.32	308.35
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	total-L02	650	162	83	350	4	3619	100	650	162	83	350	4	3619	100	675	225	117	350	3	198784	208	733	244	125	392	3	198776	217	1	4353	9627	154.53	123.8
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	values-L01	258	129	75	183	2	2470	75	258	129	75	183	2	2470	75	258	129	75	183	2	197634	75	308	154	92	217	2	197617	92	0	9627	2545	123.8	148.39
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	values-L05	667	167	92	283	4	7894	117	667	167	92	283	4	7894	117	725	725	725	725	1	203059	725	742	742	742	742	1	203042	742	3				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	values-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant842	N	Timeline5	P2Ca+15s	1	P2Ca	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	i++	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	i<x;	145	145	145	145	1	0	145	0	0			0			145	145	145	145	1	173343	145	145	145	145	145	1	173343	145	0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	int i = 0;	292	292	292	292	1	13452	292	292	292	292	292	1	13452	292	292	292	292	292	1	186795	292	325	325	325	325	1	186762	325	0	13418		309.7	
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	L01-F	3516	207	83	592	17	537	183	2858	220	125	592	13	537	183	3908	558	83	1350	7	173880	350	4175	596	125	1350	7	173813	417	8	2045	886	359.56	241.48
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	L02-F	800	160	100	217	5	5103	167	358	179	167	192	2	5103	167	950	475	317	633	2	178446	317	1050	525	375	675	2	178388	375	1	5044		563.28	
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	L03-F	492	164	142	192	3	12335	158	492	164	142	192	3	12335	158	542	271	158	383	2	185679	158	608	304	200	408	2	185637	200	1	14218	12494	86.46	102.04
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	L04-F	1057	132	40	217	8	353	92	800	133	75	192	6	353	92	1157	289	92	417	4	173696	92	1273	318	133	442	4	173655	133	4	12494	12935	102.04	160.63
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	L05-F	436	218	145	292	2	0	145	292	292	292	292	1	13452	292	436	218	145	292	2	173343	145	470	235	145	325	2	173343	145	0	13418		309.7	
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	L06-F	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	L07-F	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	L09-F	167	167	167	167	1	13252	167	167	167	167	167	1	13252	167	167	167	167	167	1	186595	167	192	192	192	192	1	186570	192	0	13227	13418	88.53	309.7
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	L10-F	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	L13-F	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	n-L02	217	217	217	217	1	9869	217	0	0			0			217	217	217	217	1	183212	217	217	217	217	217	1	183212	217	0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	n-L10a	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	n-L10b	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	n-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	P2-Whole-F	7317	178	40	592	41	0	145	5591	186	75	592	30	353	92	9426	1885	83	5589	5	173343	886	9601	1920	125	5614	5	173343	886	23	2045	886	359.56	241.48
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	total-L02	292	146	100	192	2	5319	100	192	192	192	192	1	9594	192	292	146	100	192	2	178663	100	383	192	150	233	2	178613	150	0	5269		109.54	
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	total-L07a	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	total-L07b	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	total-L13	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	values-L01	1033	258	142	325	4	745	142	708	236	142	325	3	745	142	1033	258	142	325	4	174088	142	1150	287	167	375	4	174063	167	0	720	886	89.59	241.48
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	values-L05	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	values-L06	0	0			0			0	0			0			0	0			0							0			0				
Participant365	N	Timeline1	P2Ca+15s	1	P2Ca	values-L07	0	0			0			0	0			0			0	0			0							0			0				
Participant114	Y	Timeline3	P2Ca+15s	1	P2Ca	i++	142	142	142	142	1	13155	142	0	0			0			142	142	142	142	1	184100	142	142	142	142	142	1	184100	142	0				
Participant114	Y	Timeline3	P2Ca+15s	1	P2Ca	i<x;	692	115	67	183	6	3973	67	317	106	67	175	3	3973	67	900	300	67	500	3	174918	67	1025	342	75	550	3	174909	75	0	12505		176.12	
Participant114	Y	Timeline3	P2Ca+15s	1	P2Ca	int i = 0;	892	149	75	283	6	4456	100	892	149	75	283	6	4456	100	908	182	75	283	5	175401	258	1058	212	83	342	5	175384	275	1	6247	6347	32.5	41.83
Participant114	Y	Timeline3	P2Ca+15s	1	P2Ca	L01-F	781	156	67	258	5	0	181	600	150	67	258	4	198	258	931	466	117	815	2	170945	815	973	486	158	815	2	170945	815	2				
Participant114	Y	Timeline3	P2Ca+15s	1	P2Ca	L02-F	258	86	75	100	3	11372	83	183	92	83	100	2	11372	83	350	175	100	250	2	182317	250	383	192	117	267	2	182300	267	0		13555		300.55
Participant114	Y	Timeline3	P2Ca+15s	1	P2Ca	L03-F	417	139	108	175	3	1731	175	417	139	108	175	3	1731	175	558	558	558	558	1	172676	558	625	625	625	625	1	172610	625	1				
Participant114	Y	Timeline3	P2Ca+15s	1	P2Ca	L04-F	550	92	67	125	6	2589	67	550	92	67	125	6	2589	67	1025	512	225	800	2	173535	800	1058	529	233	825	2	173510	825	0				
Participant114	Y	Timeline3	P2Ca+15s	1	P2Ca	L05-F	1992	133	67	283	15	3523	175	1475	134	67	283	11	3523	175	3283	547	83	1075	6	174468	517	3466	578	100	1133	6	174451	533	2	6247	6347	32.5	41.83
Participant114	Y	Timeline3	P2Ca+15s	1	P2Ca	L06-F	3711	161	20	575	23	5539	100	3041	160	67	575	19	5539	100	5295	1765	67	3875	3	176484	3875	5453	1818	108	3900	3	176459	3900	12	13555		300.55	
